,wind_deg,wind_velocity,air_temperature,r_humidity,surface_tmp,weather,dewpoint,uv
28310,108.0,1.4,11.6,18.2,31.8,0,-11.831299775323505,0.0
10240,0.0,0.0,-8.3,99.9,-5.3,0,-8.312877661243027,0.0
16435,356.0,0.2,-2.0,99.9,2.0,4,-2.013577901693343,0.0
16271,92.0,0.7,-4.8,99.9,-2.3,4,-4.813264395250418,0.0
20600,20.0,0.7,-1.7,99.9,2.0,4,-1.713611708839694,0.0
15593,299.0,0.5,6.0,52.1,6.8,0,-3.1007899412939737,0.0
14439,246.0,0.6,-3.8,99.9,-2.1,4,-3.813375941507313,0.0
28124,0.0,0.0,-7.0,99.9,-2.0,4,-7.013020637443981,0.0
7895,356.0,0.5,-9.1,96.2,-5.3,0,-9.594231129898203,0.0
14746,305.0,1.2,8.1,36.0,19.7,0,-6.100831057740267,0.0
8277,284.0,1.1,0.0,65.6,9.1,0,-5.681208081394701,0.0
15838,208.0,0.5,5.0,89.2,11.3,0,3.3683143083575016,0.0
13805,67.0,0.3,-5.5,99.9,-3.6,4,-5.513186590755566,0.0
20836,357.0,0.5,8.3,41.2,19.8,0,-4.137461455385136,0.0
2836,88.0,1.4,0.0,33.5,16.4,0,-14.20793951579152,0.0
7242,295.0,0.2,-11.6,64.9,-8.9,0,-16.886006415387516,0.0
159,3.7,0.03,9.85,6.89,5.5,0,-24.66063647677619,0.0
27642,104.0,2.0,11.4,22.1,31.7,0,-9.549473592680213,0.0
17059,0.0,0.0,-6.5,99.9,-3.6,4,-6.5130758384559835,0.0
19779,0.0,0.0,-0.5,88.8,2.8,0,-2.1213280856959944,0.0
5204,0.0,0.0,-18.7,83.6,-12.2,0,-20.78641301871792,0.0
6808,312.0,0.8,-4.0,61.3,2.3,0,-10.358516786684833,0.0
8123,0.0,0.2,-12.9,99.9,-8.5,0,-12.912378083121386,0.0
10832,0.0,0.0,-5.6,91.5,-2.5,0,-6.764140938303754,0.0
4657,38.0,1.6,-13.2,52.1,-8.8,0,-20.97391707453366,0.0
11558,0.0,0.1,-9.4,99.9,-5.3,0,-9.412757297866511,0.0
12153,25.0,0.1,-5.8,99.2,-2.6,0,-5.905555741809176,0.0
3311,16.0,0.3,-1.0,52.0,6.3,0,-9.629817553671339,0.0
1454,284.0,0.9,2.9,57.5,14.2,0,-4.677992355383577,0.0
25208,306.0,0.2,-1.7,99.9,2.1,4,-1.713611708839694,0.0
12277,65.0,0.2,-7.9,99.9,-4.9,4,-7.9129215698540225,0.0
13653,0.0,0.0,-5.5,99.9,-2.3,4,-5.513186590755566,0.0
8789,41.0,0.6,-5.0,73.1,-5.8,0,-9.076470300223884,0.0
8670,63.0,0.4,-3.5,67.9,-4.0,0,-8.57898302512238,0.0
5592,342.0,0.6,-6.6,34.2,2.5,0,-19.827929016319032,0.0
17523,47.0,0.2,2.9,76.9,5.7,4,-0.7560565003253475,0.0
978,165.0,0.7,-5.0,86.3,-1.6,0,-6.934394756734457,0.0
23030,12.0,0.2,-7.1,73.1,-3.0,0,-11.1054906327422,0.0
15841,224.0,0.9,5.2,90.6,11.6,0,3.787117169831205,0.0
20046,325.0,1.1,3.8,59.8,12.1,0,-3.3072891517483383,0.0
16247,0.0,0.0,-4.3,99.9,-1.9,4,-4.313320109999687,0.0
17535,90.0,0.8,2.9,75.6,5.6,4,-0.9896198674020258,0.0
13480,0.0,0.0,-0.8,75.0,4.0,0,-4.680200926884259,0.0
5293,0.0,0.7,-19.7,97.4,-13.2,0,-20.00655084500632,0.0
18718,349.0,0.6,8.0,37.3,22.7,0,-5.724065924978688,0.0
12853,0.0,0.0,-4.5,99.9,-1.2,4,-4.5132978100889725,0.0
3888,313.0,0.2,-4.0,95.6,-2.5,0,-4.599104846828294,0.0
18751,35.0,0.8,5.3,43.5,16.4,0,-6.1395611000129975,0.0
8109,63.0,0.3,-12.4,99.9,-8.4,0,-12.412431906379545,0.0
20130,328.0,1.0,5.0,56.9,14.8,1,-2.847336303387144,0.0
27929,0.0,0.0,-3.2,85.5,2.0,0,-5.286668895031585,0.0
9931,347.0,0.4,-2.2,58.0,-0.4,0,-9.361319538115152,0.0
10475,26.0,0.4,2.4,31.0,14.8,0,-13.043885453505222,0.0
9259,0.0,0.0,-4.3,66.4,-2.0,0,-9.630127030051561,0.0
19169,0.0,0.0,-3.3,92.0,-0.3,0,-4.414273791649599,0.0
6274,18.0,0.1,-5.1,97.0,0.0,0,-5.502146716432098,0.0
28386,325.0,1.2,11.3,43.7,26.3,0,-0.6225418557458301,0.0
4387,122.0,1.0,-3.5,66.5,-0.5,0,-8.846216202918441,0.0
20557,0.0,0.0,-4.0,99.9,-1.3,4,-4.013353594893261,0.0
21140,0.0,0.0,1.5,74.2,4.8,0,-2.5985179846743147,0.0
17575,0.0,0.0,2.7,79.3,5.3,4,-0.528692162141763,0.0
20191,305.0,0.7,3.5,58.7,8.8,0,-3.8386812414970537,0.0
21433,21.0,0.4,6.8,49.5,12.0,0,-3.048985040679056,0.0
20845,13.0,0.2,7.6,38.7,18.3,0,-5.597296936818173,0.0
18371,94.0,0.7,0.7,90.4,2.4,0,-0.6926024217882178,0.0
17175,330.0,0.3,-2.7,99.9,1.6,4,-2.71349918181331,0.0
24213,208.0,0.5,5.3,41.1,13.2,0,-6.8812545709613575,0.0
22193,318.0,1.7,5.3,35.4,12.0,0,-8.810394270546016,0.0
3319,20.0,0.8,-0.7,50.4,7.0,0,-9.748843655889416,0.0
3416,0.0,0.2,1.9,43.1,9.0,1,-9.353492110189489,0.0
1008,115.0,0.5,-6.3,96.1,-2.7,0,-6.8196732768800645,0.0
15323,88.0,1.6,7.3,38.3,17.2,0,-6.003005716998682,0.0
10551,0.0,0.0,-1.8,42.7,5.1,0,-12.839242427488275,0.0
12094,0.0,0.0,-3.3,81.1,-0.5,0,-6.079956936558366,0.0
22084,335.0,1.6,7.0,54.9,24.0,0,-1.4611110163467338,0.0
27834,0.0,0.1,0.2,63.2,6.5,0,-5.980739620029832,0.0
14302,0.0,0.0,-3.8,99.9,-1.2,4,-3.813375941507313,0.0
1174,0.0,0.0,-7.8,99.9,-4.6,4,-7.812932558682637,0.0
8271,282.0,1.6,-0.2,65.3,7.7,0,-5.932185474838428,0.0
8847,0.0,0.0,-7.8,83.8,-6.7,0,-10.062678844105033,0.0
18694,21.0,0.8,6.5,47.4,21.6,0,-3.906304725624661,0.0
22551,50.0,0.3,-6.0,99.9,-3.0,0,-6.0131311562265255,0.0
20054,273.0,1.2,4.0,58.2,12.4,0,-3.4827542175170354,0.0
23783,0.0,0.0,-8.4,99.9,-3.4,0,-8.412866695766148,0.0
19597,0.0,0.0,-1.5,82.4,3.7,0,-4.109720567817681,0.0
2228,85.0,1.3,-0.2,20.2,15.4,0,-20.401083297210224,0.0
27384,46.0,0.2,-6.8,99.9,-2.0,0,-6.813042703837756,0.0
23463,165.0,0.8,4.5,17.4,16.2,0,-18.23214583993812,0.0
11997,270.0,0.4,1.5,46.2,4.9,0,-8.830984032147798,0.0
18743,41.0,0.7,5.8,43.3,17.6,0,-5.7452232436840545,0.0
27946,0.0,0.3,-3.8,90.1,1.5,0,-5.185752000196445,0.0
20701,352.0,1.3,6.5,47.5,20.5,0,-3.878149400555456,0.0
15062,91.0,0.8,-6.6,99.9,-3.6,4,-6.613064788912897,0.0
21571,0.0,0.0,5.5,57.7,8.6,0,-2.1894510657918147,0.0
9029,90.0,1.1,3.7,25.7,18.5,0,-14.219176105806847,0.0
12367,4.0,0.4,-9.4,99.9,-5.9,4,-9.412757297866511,0.0
26800,347.0,0.1,-0.5,60.2,2.4,0,-7.278816009449144,0.0
23470,28.0,0.2,4.3,18.6,15.0,0,-17.60815398742812,0.0
25779,344.0,0.3,-1.8,69.9,2.4,0,-6.5719503905304775,0.0
24210,343.0,0.4,5.5,41.0,13.5,0,-6.732175903154514,0.0
35,0.9,0.04,9.92,5.28,10.0,0,-27.535175891066622,0.0
2803,348.0,0.9,-1.7,45.9,13.7,0,-11.84939360506755,0.0
2168,67.0,2.5,-1.0,25.5,14.9,0,-18.359272185245537,0.0
1013,0.0,0.0,-6.0,96.4,-2.9,0,-6.480251742077392,0.0
15266,70.0,0.8,2.9,55.9,6.1,0,-5.051950535448012,0.0
15717,83.0,0.5,1.2,99.9,4.0,1,1.1860593217157045,0.0
27843,0.0,0.0,0.0,65.7,6.0,0,-5.6611597247838175,0.0
1283,0.0,0.0,-9.8,99.9,-6.5,4,-9.812713669476473,0.0
4920,105.0,1.4,-12.6,33.5,-3.6,0,-25.41221751406423,0.0
8965,48.0,0.8,1.9,34.4,9.7,0,-12.194739397268512,0.0
17571,72.0,0.4,2.9,77.9,5.3,4,-0.5787632967909178,0.0
7700,35.0,0.8,-1.7,41.6,5.0,0,-13.071065124674584,0.0
22331,313.0,0.9,0.0,62.4,1.9,0,-6.337557471250284,0.0
15834,31.0,0.5,5.2,94.0,11.4,1,4.312517235676982,0.0
17436,0.0,0.0,3.3,76.2,8.2,4,-0.4935937256310486,0.0
20045,323.0,0.9,3.8,60.2,12.1,0,-3.2177546812902125,0.0
13585,38.0,0.2,-4.1,96.6,-0.6,4,-4.560440139881651,0.0
11201,320.0,1.5,4.0,28.9,17.9,0,-12.513516894804,0.0
20302,124.0,0.8,-0.5,80.9,1.7,0,-3.377998678728975,0.0
25601,255.0,0.9,7.8,28.6,17.6,0,-9.341011113056668,0.0
7802,252.0,0.6,-5.0,71.3,-2.8,0,-9.394841163546836,0.0
25079,349.0,0.2,-1.3,85.8,4.1,0,-3.3727153735274027,0.0
26745,0.0,0.0,-8.8,99.9,-3.9,0,-8.812822880562099,0.0
8323,278.0,1.3,1.5,63.2,12.3,0,-4.746112756193913,0.0
7341,329.0,0.2,-14.9,90.8,-10.7,0,-16.067427458930506,0.0
9574,0.0,0.0,4.0,84.5,3.4,4,1.6221727410241733,0.0
25138,42.0,0.2,-2.2,92.1,1.9,0,-3.309911734006028,0.0
8413,280.0,1.0,2.4,60.5,6.6,0,-4.4734486583916695,0.0
6924,86.0,1.7,-3.0,33.5,9.6,0,-16.869464354529015,0.0
9521,31.0,0.3,-1.3,99.9,-1.7,4,-1.3136568504193893,0.0
17222,97.0,0.9,0.7,99.9,8.4,4,0.6861163208046666,0.0
18351,92.0,0.9,0.7,91.0,3.1,0,-0.6018109676501145,0.0
24554,249.0,0.3,-5.1,99.9,-1.5,0,-5.113231022444888,0.0
22326,315.0,1.1,0.0,61.5,2.1,0,-6.527548295600567,0.0
21153,0.0,0.0,1.5,74.3,4.7,0,-2.5803286170314244,0.0
19480,301.0,0.3,5.5,45.0,13.8,0,-5.511598547767469,0.0
2451,0.0,0.0,-8.1,75.5,-4.3,0,-11.668636343640234,0.0
17872,35.0,0.7,6.6,65.2,9.7,0,0.5251625632879733,0.0
18273,0.0,0.0,2.9,84.4,5.7,0,0.5267828282554722,0.0
11715,100.0,0.3,-4.8,89.2,-1.3,0,-6.305728806122903,0.0
715,5.9,0.08,10.19,6.41,13.9,0,-25.21052268275876,0.0
5854,0.0,0.5,-13.1,83.6,-7.6,0,-15.291329204626287,0.0
14575,313.0,0.3,-1.3,99.9,2.4,4,-1.3136568504193893,0.0
25393,261.0,0.3,3.7,81.3,8.8,4,0.7905864430337682,0.0
21266,91.0,0.7,1.9,71.3,4.7,0,-2.750742596883526,0.0
22721,37.0,2.5,4.3,20.2,18.0,0,-16.6242165227598,0.0
25323,0.0,0.0,-3.0,99.9,0.8,4,-3.013465514776797,0.0
6504,84.0,0.4,-9.3,99.9,-5.6,4,-9.3127682166399,0.0
2540,22.0,0.1,-11.2,99.9,-7.1,0,-11.212561558575851,0.0
8351,297.0,1.4,2.9,55.9,12.5,0,-5.051950535448012,0.0
16598,29.0,0.8,5.0,75.0,16.4,4,0.9333872337622964,0.0
13678,44.0,0.3,-5.1,99.9,-2.2,4,-5.113231022444888,0.0
489,8.6,0.02,9.47,9.99,-2.7,4,-20.73625933269581,0.0
22031,295.0,0.8,4.8,78.1,14.9,0,1.3034368732802797,0.0
25945,113.0,0.5,-6.1,92.6,-2.2,0,-7.103966413328866,0.0
14138,225.0,0.4,0.7,68.7,5.7,0,-4.400918877257559,0.0
24802,332.0,1.2,8.5,36.2,27.3,0,-5.671911334517312,0.0
10479,20.0,0.7,2.5,33.3,14.4,0,-12.067580882368338,0.0
16041,55.0,0.4,4.3,78.8,4.7,0,0.9414378389008342,0.0
21181,0.0,0.0,1.2,77.1,4.6,0,-2.3709364797345542,0.0
14410,295.0,0.2,-5.6,99.9,-3.1,4,-5.613175494509079,0.0
8858,11.0,0.3,-8.6,91.4,-6.7,0,-9.748892555860008,0.0
16223,283.0,0.3,-3.2,99.9,-1.5,4,-3.2134430934374394,0.0
10014,89.0,0.5,-5.6,84.3,-2.7,0,-7.8281206366935265,0.0
24166,272.0,0.5,8.3,32.4,21.7,0,-7.298575467185872,0.0
17861,34.0,0.5,6.2,68.3,8.6,1,0.7877500098321065,0.0
932,0.0,0.3,-3.2,71.5,0.5,0,-7.624655060860353,0.0
23456,308.0,0.5,4.8,18.5,18.3,0,-17.257070580911716,0.0
5560,7.0,0.4,-6.5,28.9,7.5,0,-21.6831378787238,0.0
1894,263.0,0.4,1.4,88.0,0.4,4,-0.3712871622063651,0.0
24134,131.0,0.6,9.1,33.7,26.8,0,-6.080029069657563,0.0
11043,82.0,0.6,-0.8,52.9,5.1,0,-9.224890303695018,0.0
12350,0.0,0.0,-9.3,99.9,-5.7,4,-9.3127682166399,0.0
18737,62.0,0.6,6.3,41.6,18.9,0,-5.818249535987058,0.0
11216,305.0,1.2,3.7,29.2,14.1,0,-12.64680047132934,0.0
3474,0.0,0.0,1.5,56.3,5.5,0,-6.269815805094716,0.0
12640,326.0,0.8,6.6,45.5,15.5,0,-4.3601224167901975,0.0
20189,335.0,0.8,3.5,57.9,9.1,0,-4.0219491759722565,0.0
24228,0.0,0.0,4.0,44.2,11.6,0,-7.115493398051517,0.0
7473,261.0,0.9,-8.3,63.1,-6.0,0,-14.080959607653533,0.0
23273,7.0,0.4,-0.5,42.6,6.9,0,-11.685071528795106,0.0
3412,351.0,0.3,1.7,47.3,9.2,0,-8.345150317584826,0.0
23864,2.0,0.1,-9.4,99.9,-4.7,0,-9.412757297866511,0.0
2741,342.0,0.9,-4.8,62.8,3.3,0,-10.81244406548633,0.0
24397,294.0,0.4,-0.2,77.0,4.6,0,-3.747786323625201,0.0
24819,358.0,1.1,10.1,32.5,28.1,0,-5.675149020856682,0.0
20974,39.0,0.4,1.4,70.3,6.8,0,-3.4215528183361537,0.0
7713,84.0,1.6,-2.5,48.7,2.9,0,-11.84665418354909,0.0
24972,155.0,0.4,4.2,53.8,9.2,0,-4.345546543785344,0.0
20793,40.0,1.4,9.8,29.5,26.2,0,-7.204009490906878,0.0
6190,15.0,0.2,-5.0,91.9,1.9,4,-6.112830256012289,0.0
7922,91.0,0.3,-9.1,99.9,-5.9,0,-9.11279006819773,0.0
24244,0.0,0.0,3.7,45.5,10.4,0,-7.012500635211499,0.0
27445,63.0,0.3,-7.3,99.9,-3.1,0,-7.312987572880893,0.0
6967,93.0,1.7,-4.0,33.3,3.4,0,-17.828464770493227,0.0
7979,234.0,1.0,-10.4,99.9,-7.0,0,-10.412648367001983,0.0
26199,40.0,1.0,6.2,31.4,26.4,0,-9.546991520589042,0.0
3452,341.0,0.6,1.7,53.8,7.1,0,-6.676582458855608,0.0
8152,0.0,0.0,-12.6,99.9,-8.6,0,-12.612410363065193,0.0
7852,0.0,0.0,-7.6,88.3,-4.6,0,-9.200270609434943,0.0
5941,49.0,0.4,-10.6,70.1,-6.2,0,-14.998760773402164,0.0
18610,20.0,0.7,5.0,64.4,18.4,1,-1.1670102012986117,0.0
6715,276.0,0.3,-16.0,99.9,-10.8,4,-16.01204698498464,0.0
13284,108.0,1.6,8.8,33.1,21.7,0,-6.5798949085914895,0.0
9028,48.0,1.0,3.7,28.0,18.4,0,-13.165975497370464,0.0
7426,20.0,0.2,-16.5,99.3,-11.7,0,-16.584184287662186,0.0
22221,302.0,0.7,2.9,40.4,8.6,0,-9.272183255047187,0.0
536,6.3,0.06,9.27,9.99,-4.1,4,-20.89129973138279,0.0
3673,357.0,0.2,-4.6,96.2,-2.3,0,-5.1134002921396755,0.0
827,62.0,0.6,2.5,47.2,11.5,0,-7.636950773157658,0.0
17625,90.0,0.8,2.5,82.1,4.6,0,-0.24659640212585002,0.0
13668,81.0,0.3,-5.5,99.9,-2.3,4,-5.513186590755566,0.0
27869,311.0,0.2,-1.3,74.9,4.6,0,-5.1819668554199385,0.0
15952,41.0,0.5,6.5,79.1,11.5,0,3.1356377613980038,0.0
2588,0.0,0.0,-12.1,99.9,-8.1,0,-12.11246425637877,0.0
25486,48.0,1.9,9.3,30.0,26.7,0,-7.421335836203282,0.0
20897,0.0,0.0,4.2,52.9,12.2,0,-4.569862065537108,0.0
27632,226.0,1.1,10.1,24.9,29.9,0,-9.129946542600383,0.0
19320,238.0,0.8,6.5,42.4,21.6,0,-5.386174474571288,0.0
18543,278.0,0.5,1.4,86.5,4.8,0,-0.6075529828275573,0.0
25997,68.0,0.3,-7.4,99.9,-3.1,0,-7.412976560700552,0.0
22612,18.0,0.2,-5.3,99.9,-2.9,0,-5.31320879725955,0.0
5882,30.0,0.5,-11.6,79.8,-6.9,0,-14.389427578902561,0.0
14073,17.0,0.4,7.6,43.9,13.0,0,-3.9252122867451233,0.0
1315,32.0,0.2,-8.8,99.9,-6.1,4,-8.812822880562099,0.0
23573,0.0,0.2,-3.3,61.2,3.4,0,-9.716065838507117,0.0
26166,81.0,0.7,3.7,36.1,21.7,0,-9.986140841888323,0.0
9490,0.0,0.0,0.0,99.9,-0.7,4,-0.013804076624150658,0.0
21778,291.0,0.7,4.2,64.7,5.9,4,-1.8646669418086887,0.0
15009,33.0,0.3,-5.6,99.9,-2.6,0,-5.613175494509079,0.0
7110,73.0,1.1,-8.6,48.2,-6.0,0,-17.61009598496804,0.0
2401,294.0,0.7,-5.8,52.0,-2.9,0,-14.096901793839415,0.0
28329,145.0,1.4,12.3,21.4,32.1,0,-9.203600379134356,0.0
11253,325.0,0.8,0.7,37.4,8.2,0,-12.22502389308127,0.0
431,8.3,0.03,9.49,9.99,-1.9,4,-20.720756907661862,0.0
26320,68.0,0.9,6.0,21.5,16.8,0,-14.441568019699204,0.0
21687,224.0,0.2,4.8,61.5,6.9,4,-1.98424763159421,0.0
17173,0.0,0.6,-2.8,99.9,1.3,4,-2.8134879547974765,0.0
12712,0.0,0.0,-0.2,77.3,6.0,0,-3.695762636485541,0.0
7585,333.0,1.7,-2.0,42.2,12.6,0,-13.166856738173935,0.0
25580,73.0,1.9,8.5,22.8,22.2,0,-11.604506444014875,0.0
24445,0.0,0.0,-3.2,82.0,1.6,0,-5.837297356693632,0.0
2611,0.0,0.0,-12.4,99.9,-8.3,0,-12.412431906379545,0.0
28076,0.0,0.0,-6.6,99.9,-1.6,0,-6.613064788912897,0.0
1294,0.0,0.0,-9.8,99.9,-6.4,4,-9.812713669476473,0.0
19558,0.0,0.0,-1.0,77.3,6.0,0,-4.472940192442955,0.0
20784,37.0,0.9,9.8,34.0,26.7,0,-5.344944982219049,0.0
13383,48.0,0.2,6.6,39.5,12.6,0,-6.227240330703415,0.0
7968,0.0,0.0,-10.9,98.1,-6.8,0,-11.141231327585983,0.0
25151,3.0,0.2,-3.0,97.9,1.6,0,-3.2853208583876903,0.0
20691,48.0,0.8,5.5,49.8,17.9,0,-4.168277536037906,0.0
28573,0.0,0.0,2.0,92.3,8.0,0,0.881288813321513,0.0
19809,7.0,0.1,-0.2,88.3,2.8,0,-1.902047526243885,0.0
17342,62.0,0.9,6.8,58.1,15.6,4,-0.8742173031800207,0.0
28486,49.0,0.3,4.7,75.9,10.8,0,0.8087089550099499,0.0
2850,12.0,1.0,0.2,32.6,16.5,0,-14.363798115001565,0.0
11585,0.0,0.0,-10.1,99.9,-5.8,0,-10.112680997222636,0.0
8257,291.0,1.1,-1.2,63.0,6.0,0,-7.351848457357737,0.0
5671,3.0,0.3,-12.6,67.5,-5.1,0,-17.374638181670885,0.0
11171,241.0,1.6,4.3,26.8,19.9,0,-13.187133563143554,0.0
7693,81.0,2.0,-1.5,38.7,6.1,0,-13.780139658461875,0.0
5620,304.0,0.3,-9.8,51.9,-1.4,0,-17.847106715702992,0.0
21502,301.0,0.5,7.6,45.9,11.5,0,-3.328707398421934,0.0
17765,0.0,0.0,1.0,98.0,2.7,0,0.7192692471033825,0.0
14431,225.0,0.6,-5.0,99.9,-2.8,4,-5.013242142043061,0.0
25185,30.0,0.2,-3.2,99.9,1.0,4,-3.2134430934374394,0.0
5654,0.0,0.0,-11.6,61.3,-4.1,0,-17.56579393199077,0.0
25921,96.0,0.4,-5.6,91.4,-1.6,0,-6.7784001752537,0.0
7278,41.0,0.2,-13.4,78.4,-9.4,0,-16.359136454028338,0.0
28415,312.0,1.6,9.5,52.1,18.8,0,0.14649211773509824,0.0
4498,111.0,0.9,-8.9,64.2,-4.1,0,-14.441036238528447,0.0
19577,354.0,0.2,0.7,69.2,4.9,0,-4.3044114247641705,0.0
4917,263.0,0.6,-12.6,34.8,-3.2,0,-24.990163987008284,0.0
28321,296.0,1.5,12.3,19.9,32.0,0,-10.128164542566855,0.0
16994,0.0,0.0,-5.5,99.9,-2.8,4,-5.513186590755566,0.0
16354,356.0,0.3,-2.5,99.9,-0.1,4,-2.513521649855965,0.0
11255,328.0,1.7,0.5,37.6,7.8,0,-12.338098917889235,0.0
20516,24.0,0.4,-4.8,99.9,-2.0,4,-4.813264395250418,0.0
19185,28.0,0.3,-3.2,92.9,-0.1,0,-4.185532643296651,0.0
24017,348.0,0.7,4.2,36.0,17.7,0,-9.575427793261499,0.0
13179,17.0,0.4,1.0,80.8,5.6,4,-1.9302788839656044,0.0
14523,0.0,0.4,-2.0,99.9,-0.1,4,-2.013577901693343,0.0
2872,31.0,1.0,0.7,38.1,15.7,0,-11.994014202970636,0.0
11536,4.0,0.2,-8.9,98.2,-4.9,0,-9.132381234316233,0.0
1111,33.0,0.2,-8.6,99.9,-4.9,0,-8.612844778823426,0.0
11839,292.0,0.8,4.2,46.5,19.6,0,-6.270649668214753,0.0
26367,28.0,0.4,2.0,29.6,10.0,0,-13.963088625592485,0.0
18201,0.0,0.0,3.0,81.1,6.7,0,0.07295866685900616,0.0
20086,337.0,1.6,4.5,58.8,14.3,0,-2.8744917918390005,0.0
7469,36.0,0.2,-8.6,63.7,-6.9,0,-14.250716283508911,0.0
20570,176.0,0.3,-3.5,99.9,-1.2,4,-3.5134094964558824,0.0
24226,82.0,0.3,4.2,44.4,11.8,0,-6.874281649633894,0.0
14888,283.0,0.4,-2.3,77.1,1.6,0,-5.770085144846733,0.0
25407,107.0,1.7,4.8,71.0,12.0,4,-0.018598291691356867,0.0
20668,120.0,0.6,4.2,66.8,14.7,0,-1.429886822886104,0.0
19655,0.0,0.0,-0.7,86.5,3.4,0,-2.673357447736508,0.0
18414,236.0,0.7,-2.0,99.9,0.9,0,-2.013577901693343,0.0
3431,341.0,0.5,1.9,50.1,8.7,1,-7.417737916371603,0.0
26034,62.0,0.3,-7.8,99.9,-3.2,0,-7.812932558682637,0.0
4756,255.0,1.5,-12.1,31.6,5.2,0,-25.61305432943268,0.0
4969,65.0,1.7,-14.0,43.1,-6.9,0,-23.869759389620558,0.0
9761,96.0,1.3,5.5,28.0,17.7,0,-11.604347928496221,0.0
3428,257.0,0.9,1.7,48.5,8.7,1,-8.022344222035128,0.0
19720,0.0,0.0,-0.7,85.9,2.7,0,-2.7672620630215685,0.0
14691,132.0,1.8,7.3,35.3,21.3,4,-7.068758578783853,0.0
28312,319.0,0.7,11.8,21.5,31.8,0,-9.563674358484707,0.0
23138,0.0,0.0,-9.3,96.0,-5.1,0,-9.819833583872327,0.0
14946,24.0,0.2,-5.0,94.4,-0.9,0,-5.760357956871643,0.0
3117,25.0,0.2,-6.3,90.5,-2.5,0,-7.59968820462832,0.0
1107,38.0,0.3,-8.4,99.9,-4.6,0,-8.412866695766148,0.0
15,1.4,0.05,9.77,6.09,5.9,0,-26.085981740524613,0.0
830,11.0,0.6,2.7,41.8,10.9,0,-9.017874212764976,0.0
23781,0.0,0.0,-8.4,99.9,-3.4,0,-8.412866695766148,0.0
574,2.4,0.01,9.22,9.99,-4.6,4,-20.930064419239763,0.0
1559,309.0,0.5,3.8,57.8,9.4,0,-3.763101515780732,0.0
16653,5.0,0.5,5.7,68.3,14.4,0,0.3092016026819807,0.0
14705,96.0,1.1,8.1,36.7,22.2,4,-5.848011657876862,0.0
17407,199.0,0.3,5.2,65.5,10.1,4,-0.7447951779583993,0.0
16787,15.0,0.3,-2.5,99.9,2.0,4,-2.513521649855965,0.0
15194,97.0,1.5,-6.6,99.9,-4.4,4,-6.613064788912897,0.0
10739,0.0,0.0,-7.1,95.6,-3.2,0,-7.683690665106683,0.0
22869,68.0,1.4,-2.0,35.0,1.8,0,-15.453096740175795,0.0
18488,0.0,0.0,-3.8,99.9,-1.1,4,-3.813375941507313,0.0
23197,65.0,0.3,-10.1,99.9,-5.5,0,-10.112680997222636,0.0
2985,33.0,0.2,-5.0,71.2,1.2,0,-9.41273758848706,0.0
13080,0.0,0.0,-7.8,99.9,-4.7,4,-7.812932558682637,0.0
20904,0.0,0.0,3.8,59.4,11.5,0,-3.3973570495067484,0.0
24743,28.0,0.5,5.8,43.0,22.4,0,-5.83663824479758,0.0
15782,47.0,0.3,2.5,99.9,7.3,0,2.485910577657492,0.0
3568,0.0,0.0,-2.7,81.2,0.7,0,-5.477559146091854,0.0
21931,329.0,0.4,2.5,86.5,5.3,4,0.4744188090251309,0.0
25598,280.0,1.1,8.1,27.3,18.4,0,-9.673939660492172,0.0
25881,0.0,0.0,-5.0,92.0,-0.7,0,-6.098568571704519,0.0
1804,325.0,2.3,1.5,89.2,2.0,2,-0.08612413222090759,0.0
5215,10.0,0.3,-18.8,88.3,-12.5,0,-20.252159049654235,0.0
17515,44.0,0.2,3.0,74.6,6.0,4,-1.0750039394454856,0.0
18805,310.0,0.7,3.5,50.1,10.4,0,-5.937482774971781,0.0
1815,278.0,1.9,0.7,94.2,1.7,4,-0.12637194153412926,0.0
6763,68.0,0.3,-8.8,99.9,-5.6,2,-8.812822880562099,0.0
17613,0.0,0.0,2.5,81.5,4.5,0,-0.3475571711684334,0.0
23521,67.0,0.3,-2.3,39.9,7.6,0,-14.127819770082512,0.0
13469,0.0,0.0,-0.4,72.7,4.7,0,-4.706917976230178,0.0
27013,281.0,1.3,9.9,23.0,25.5,0,-10.30936505210409,0.0
7567,332.0,1.1,-2.5,35.4,11.3,0,-15.761868350624935,0.0
15586,355.0,0.3,6.2,50.8,7.0,0,-3.2550035989637047,0.0
27879,0.0,0.0,-1.7,76.9,4.1,0,-5.221593733570532,0.0
27218,0.0,0.0,-3.0,78.5,2.8,0,-6.214552783184472,0.0
18881,12.0,0.2,0.0,70.3,4.2,0,-4.767037433928818,0.0
21976,307.0,0.6,2.9,99.7,7.0,4,2.8575563408771547,0.0
22626,0.0,0.0,-3.0,99.9,-1.9,0,-3.013465514776797,0.0
6388,233.0,0.4,-6.5,99.9,-2.6,0,-6.5130758384559835,0.0
4031,330.0,0.8,3.8,61.5,12.4,0,-2.9303715577043317,0.0
25607,109.0,1.1,7.3,27.9,16.7,0,-10.089638227770397,0.0
24874,222.0,0.7,9.3,31.8,23.4,0,-6.663248697691446,0.0
429,1.2,0.03,9.5,9.99,-1.7,4,-20.71300580523527,0.0
14474,284.0,0.3,-2.5,99.9,-1.0,4,-2.513521649855965,0.0
15624,261.0,1.2,5.7,58.5,6.4,0,-1.814614381927157,0.0
