,surface_tmp_1h
13056,-4.8
27058,11.6
24347,6.0
16351,0.0
27803,6.6
24331,6.6
24639,6.4
9653,19.5
707,16.5
19810,2.7
3327,8.7
27113,6.8
5540,6.1
1714,2.6
8529,-1.7
19770,2.8
1347,3.4
7725,-0.5
10164,-5.5
17231,12.8
13081,-4.3
2090,9.7
26511,0.0
23666,-1.7
16850,-1.1
23330,24.2
26026,-2.4
3594,-1.1
5,10.0
6208,0.6
24114,25.6
26940,30.1
386,-1.7
23180,-5.3
25988,-3.2
27321,-1.4
15499,8.2
23837,-4.8
26900,29.0
8803,-6.4
14263,-1.0
14718,20.4
22730,22.8
12380,-4.2
815,8.8
15270,13.4
9224,-1.6
7038,-5.1
644,7.0
23930,3.7
16021,4.3
28403,17.0
20294,0.9
25712,4.1
6441,-4.5
19830,2.8
10242,-3.0
1485,14.9
3538,0.7
1945,-1.5
9288,-4.2
12847,-1.8
15047,-3.8
7347,-11.3
5492,11.6
635,5.4
3358,9.0
4844,3.8
22667,13.6
20624,11.6
5904,-6.4
18177,6.8
25719,3.7
20854,13.4
24590,-1.4
13607,-1.9
3162,-2.8
16706,5.2
21752,6.4
15986,6.6
579,-3.4
9398,0.7
22838,17.1
2454,-5.3
27495,6.3
25823,0.0
22576,-3.0
8703,-5.0
5430,8.2
1325,-0.5
19176,0.3
27251,0.4
24508,-1.1
12977,-4.0
19309,23.7
4100,15.5
22553,-3.4
18509,4.3
8616,-3.5
22376,-0.5
7153,-7.8
5696,-6.6
2915,5.1
16710,4.9
291,0.7
21750,6.3
339,-0.9
9025,18.6
3127,-2.7
25183,2.1
16767,1.6
5673,-6.2
8850,-6.4
17368,10.7
10762,-2.7
11035,8.1
20788,22.2
9482,-1.5
3089,-2.5
12613,14.8
12196,-4.1
21303,6.5
18178,6.8
26501,0.2
22381,-0.5
12472,11.5
19689,2.7
69,10.7
19935,6.8
4314,1.0
15966,8.4
21809,5.4
16392,1.3
25294,0.8
13404,7.1
15688,4.0
10389,15.5
6044,-2.0
13876,10.0
18635,26.1
14128,4.3
27933,1.0
6191,1.2
2444,-5.0
15422,13.9
12938,-3.4
40,12.7
1787,1.6
26010,-3.1
2815,16.6
26055,3.2
12567,19.6
7813,-4.2
24424,1.1
14630,17.7
12538,20.3
18023,15.6
26414,3.8
27587,27.8
10359,13.7
6884,9.7
7714,0.2
22489,-2.7
10909,-2.2
2037,2.2
6505,-6.8
318,0.2
11087,17.5
19060,0.3
6370,-2.7
16969,-2.9
12122,-2.6
474,-3.3
10241,-3.1
18538,10.4
24481,-0.6
13407,6.8
25698,4.8
11256,4.3
19575,3.5
14092,7.4
5767,-7.9
16022,4.2
11366,-1.9
22936,-1.5
15641,5.6
11718,4.0
11695,-0.2
26488,0.7
4133,12.3
12986,-4.1
8508,-1.0
26777,3.9
22114,22.7
13173,10.8
320,0.2
8768,-5.8
13976,15.3
198,2.5
1739,1.7
1403,12.0
7215,-8.9
11981,3.8
24157,16.7
20174,7.4
15361,20.8
21873,4.9
22543,-3.3
2137,15.0
2131,14.8
9414,0.1
27296,-0.8
16486,7.3
1336,1.6
26019,-2.7
26973,28.1
7190,-8.4
27570,24.8
2185,15.7
11263,3.7
21478,11.3
2757,11.2
27272,-0.1
11843,19.6
6485,-6.0
19178,0.5
146,4.5
5339,-7.7
13512,0.8
12932,-3.4
10005,-3.2
2655,-8.2
7609,13.9
17467,6.2
17976,17.3
24285,7.5
6731,-6.0
4458,-3.8
28550,8.1
16210,-1.8
772,15.9
14605,12.8
8002,-7.8
13562,-0.9
5446,9.9
12885,-2.6
25856,-0.8
19925,7.1
18466,-0.9
12918,-3.1
25865,-1.0
26300,15.1
15833,11.4
28233,26.3
20455,-1.7
13000,-4.2
20287,1.2
26535,-0.7
2880,10.2
7162,-8.0
22561,-3.3
4780,10.0
3410,8.1
4426,-2.5
16398,1.6
24959,7.9
7902,-6.2
4316,0.8
21666,6.8
23632,-0.7
9974,-2.7
3770,-2.2
14146,3.3
9250,-2.6
18994,0.0
3122,-2.8
23686,-2.2
11660,-5.7
16956,-2.6
12408,-0.1
22444,-1.9
3323,8.7
8234,6.8
10132,-5.0
26991,25.1
10619,-0.7
18049,12.8
17730,2.8
16345,0.0
3348,8.7
26349,8.6
14472,-0.4
8360,8.7
26177,27.4
24812,26.2
17510,5.6
24111,25.8
4256,3.0
1466,14.5
6293,-1.6
4935,-6.6
23024,-3.4
713,17.0
8471,1.1
19433,16.8
16926,-2.5
7337,-11.1
18777,10.0
22303,1.9
5897,-6.4
2810,16.5
14,10.3
22192,8.5
3107,-2.5
22389,-0.8
25374,11.5
23868,-5.0
10808,-2.5
1922,-1.2
18496,2.2
26741,-3.3
12606,16.5
1822,1.2
14125,4.6
7459,-2.7
24950,8.5
22907,-0.7
12037,0.7
10408,15.2
15052,-3.8
8316,12.2
19019,-0.6
19114,-0.6
577,-3.7
806,10.2
3828,-2.6
8348,10.2
21597,7.7
26605,-2.4
25819,0.2
15097,-4.2
2721,4.9
26069,6.7
12980,-4.0
15771,10.2
24128,23.2
28160,9.6
3462,4.4
3856,-2.5
8078,-8.4
2410,-4.0
15307,20.1
23772,-3.7
13160,8.4
23027,-3.5
3894,-3.6
28093,-2.2
5926,-5.9
12888,-2.6
6693,-10.5
14477,-0.5
18944,1.2
23626,-0.5
25371,11.0
21855,4.9
3503,1.7
23499,6.8
6996,-3.0
12795,-0.4
28478,9.2
4477,-4.0
3955,4.2
13865,7.1
20356,-1.0
27223,1.4
6288,-1.6
16121,0.2
21649,7.1
16605,15.5
8036,-7.6
14113,5.3
10267,0.4
23493,7.4
23084,-4.7
16375,0.5
26517,-0.2
3508,1.5
14473,-0.4
20738,26.9
26699,-3.8
2282,2.4
9000,18.5
26299,15.3
10743,-3.1
24337,6.4
3674,-2.7
21581,7.9
19944,6.3
15754,7.2
980,-2.8
15006,-2.9
1268,-6.5
8831,-6.7
10024,-3.8
14400,-2.9
6421,-3.5
7817,-4.4
13528,0.3
22348,0.2
19760,2.9
2681,-2.6
22615,2.1
14788,6.0
19551,4.9
8587,-3.2
22732,23.0
8333,11.7
26105,15.2
9567,7.2
10773,-2.8
242,1.2
22172,10.8
2656,-8.0
16714,4.6
26547,-1.0
10083,-4.8
23807,-4.4
21668,6.8
12590,16.6
12612,15.0
656,9.3
2264,4.3
18060,11.8
18890,3.0
1117,-5.2
19835,2.9
156,4.0
4166,8.3
26932,30.5
20638,14.7
19541,5.6
5127,-11.6
22605,-0.1
4882,-2.0
8074,-8.2
9898,-0.2
1935,-1.3
15591,6.4
19397,19.2
14257,-0.8
18607,19.2
13006,-4.2
2838,16.0
22525,-3.1
15469,9.6
27961,0.1
16562,17.2
6971,-0.8
23458,12.1
20561,-0.8
10893,-2.3
26703,-3.9
12401,-1.3
4622,-9.1
25745,2.5
22638,6.8
10253,-1.9
5173,-12.2
25489,28.0
22289,2.3
12788,-0.1
10886,-2.4
3403,8.7
699,15.6
10988,1.1
18802,7.5
15362,20.9
5583,-0.6
26541,-0.9
23808,-4.4
26331,10.6
21096,4.7
17530,5.3
10688,-2.8
2341,-1.7
3939,1.7
23147,-5.6
17599,4.6
22098,24.0
27063,10.9
19089,-0.1
19196,3.6
24534,-1.6
15845,12.1
15820,11.1
27684,23.3
6882,9.6
19310,23.4
2639,-8.5
25611,11.8
3033,-2.3
25199,2.5
19000,-0.1
7722,-0.4
2445,-5.0
21442,12.3
12799,-0.6
12706,4.0
4597,-9.2
18328,3.0
14159,2.5
16858,-1.2
22882,0.1
15015,-3.1
23911,-0.6
21423,11.9
23782,-3.9
13687,-2.6
8383,6.6
15850,12.3
25971,-3.1
17160,2.4
14637,18.3
12022,1.3
4893,-3.6
4336,-0.1
19012,-0.3
25751,2.3
9080,14.9
28485,9.1
11320,0.0
19974,8.2
25057,3.9
13882,9.9
11559,-5.9
27232,1.0
28242,27.9
16292,-0.5
13256,21.7
23522,4.7
12471,11.4
28237,26.8
13414,6.4
2175,16.0
9626,17.0
27859,3.7
9354,1.7
23195,-4.2
5016,-10.0
11678,-2.9
6598,-9.4
23104,-5.0
2146,15.3
6670,-10.6
24761,27.3
416,-1.9
22646,8.8
6154,2.2
24354,5.7
4233,4.0
13898,13.0
28053,-1.9
7093,-6.3
10590,0.4
17451,6.6
11910,12.4
22286,2.4
20489,-1.9
11082,16.9
8437,2.8
10140,-5.3
8412,4.9
24280,7.6
11349,-1.3
11953,6.4
13769,-3.7
8732,-5.3
14406,-2.5
8005,-7.9
27988,-0.3
12190,-4.0
3070,-2.5
17450,6.7
6953,2.1
26138,22.2
14434,-1.3
21641,7.1
11413,-3.0
23022,-3.3
21372,10.7
17190,7.3
10053,-4.3
4752,7.8
12226,-4.6
14388,-3.2
3935,0.9
449,-2.2
23434,16.1
9200,-0.4
22176,10.1
22625,3.6
2274,3.1
28304,32.0
19077,0.1
19148,-0.3
2493,-6.0
9084,13.4
775,15.5
7119,-7.0
14182,1.5
5820,-7.4
23756,-3.5
9766,11.1
15873,11.5
3471,4.0
15345,22.8
15943,10.8
2374,-2.9
21300,6.4
9745,14.9
19315,23.3
10582,0.8
13245,21.6
9009,18.6
2774,13.7
7605,14.2
23786,-4.0
27380,-2.6
19190,2.1
3958,4.7
19208,5.9
13591,-1.6
19151,-0.3
1610,4.2
6585,-9.2
11119,19.7
26714,-4.0
6863,9.3
26853,22.6
16867,-1.3
2344,-1.8
25457,26.7
8049,-7.5
9063,17.7
13014,-4.3
18487,0.6
12333,-5.9
7805,-4.1
20933,7.6
4159,9.0
13322,16.3
27683,23.7
26379,6.1
10777,-2.8
15474,9.4
17635,4.3
15722,5.7
17608,4.3
12758,1.1
9513,-1.0
26718,-4.0
9264,-3.0
9198,-0.2
1725,1.6
7205,-8.7
3158,-2.8
15019,-3.2
6021,-3.5
2255,5.5
18696,22.3
2574,-8.3
18813,6.7
11383,-2.4
4235,3.9
6915,8.2
18557,11.0
2079,8.3
17140,1.1
10818,-2.5
27454,-2.3
9351,1.6
11443,-3.7
10831,-2.4
2064,6.1
8906,4.0
16207,-1.8
26487,0.8
3037,-2.4
21661,6.9
15617,6.2
5691,-6.4
23784,-4.0
19017,-0.5
13172,10.7
3587,-0.7
15777,11.0
8995,18.5
12095,-1.9
3872,-3.3
21339,9.9
28077,-2.2
22368,-0.2
13085,-4.0
11406,-2.8
17465,6.2
286,0.9
10028,-3.9
21025,5.2
1757,2.4
14570,4.8
25350,6.1
3890,-3.6
3925,-0.7
11848,19.6
17798,5.6
13561,-0.9
18703,20.4
24082,27.6
14307,-2.0
20060,14.2
17690,3.7
17184,6.8
26495,0.6
24256,8.0
25925,-2.2
23353,26.2
6666,-10.6
21018,5.2
6055,-0.2
27577,26.1
18774,10.5
4107,15.3
13483,2.4
15676,5.1
8966,14.9
14684,22.1
24502,-1.1
7816,-4.4
15152,-4.5
8576,-3.1
19544,5.4
26303,14.6
6177,1.3
6926,6.1
15712,5.2
6217,0.5
6618,-9.8
6451,-4.7
16313,-0.3
8220,3.7
4322,0.5
16601,15.2
10656,-1.9
7578,14.0
9658,19.8
27591,28.7
17517,5.6
23240,6.3
24785,27.9
19733,2.8
9510,-1.3
9073,16.4
3883,-3.5
14003,14.7
22032,20.2
372,-1.8
900,0.7
22603,-0.8
23954,9.5
8843,-6.5
22233,5.1
25128,1.6
12215,-4.4
13507,1.0
20937,7.4
21805,5.4
11478,-4.4
8200,2.2
7509,6.8
10224,-4.7
7295,-10.4
8635,-4.0
2738,8.0
15933,10.8
14272,-1.2
2606,-8.5
14981,-2.6
12952,-3.6
6611,-9.6
28436,12.1
9011,18.9
18078,10.8
16936,-2.3
17383,9.6
27347,-1.9
2153,15.6
19401,20.1
27231,1.2
2484,-5.7
8469,0.9
11569,-6.0
25666,6.7
7348,-11.3
19484,9.4
12578,18.0
1544,7.9
13569,-1.0
10217,-5.1
8399,5.5
24051,27.2
21647,7.1
5013,-10.0
13022,-4.3
12356,-5.8
971,-2.4
9306,2.1
15379,19.2
7991,-7.7
26946,30.0
6523,-7.4
24520,-1.4
3816,-3.6
12163,-3.4
10393,15.4
8381,6.9
397,-1.9
27460,-1.6
26252,25.7
24193,12.0
19833,2.8
13861,5.6
19918,6.4
5472,11.8
8405,5.2
4046,17.7
14299,-1.7
11687,-0.8
4694,1.8
23303,20.3
19243,13.6
21865,5.0
21366,10.8
2475,-5.6
3630,-2.1
15240,7.0
23640,-1.0
14662,21.4
3682,-2.9
17097,-1.6
8546,-2.3
25226,2.6
865,3.0
6610,-9.6
5921,-6.0
13987,14.6
24190,12.3
4197,5.8
15681,5.1
909,0.1
8865,-4.4
12682,6.0
27369,-2.2
1172,-5.6
16469,6.0
12236,-4.6
611,1.4
27540,18.1
26585,-2.0
14562,3.9
27722,12.9
4002,12.5
8095,-8.5
18065,11.5
14975,-2.4
14063,10.9
7308,-10.6
17482,6.0
780,14.5
11620,-6.8
24652,9.3
3984,9.6
5509,11.0
15180,-3.8
15404,15.8
21877,4.9
14405,-2.5
23673,-1.9
22707,20.9
2795,15.8
27205,2.1
2690,-0.8
11867,19.0
4459,-3.7
1291,-5.8
6503,-6.8
17595,4.6
10471,11.7
27481,2.8
11371,-2.1
28566,8.0
925,-0.7
24351,5.8
12027,1.0
6716,-8.6
22673,14.7
10703,-3.2
5984,-4.9
24664,12.2
9639,18.8
4262,2.7
6165,1.9
27169,3.4
26468,1.5
24610,0.4
7352,-11.4
9109,9.2
18353,1.9
14538,1.9
21879,4.9
11157,19.3
22488,-2.6
12161,-3.3
25091,2.4
6224,0.3
1649,3.6
2543,-7.6
10997,3.7
28131,2.3
11397,-2.8
11373,-2.2
24257,8.0
3769,-2.2
7046,-5.2
22778,24.1
27126,5.9
4777,9.7
1312,-2.4
5326,-10.2
18179,6.6
25616,11.2
11238,6.1
9601,13.2
12959,-3.7
4779,9.7
6022,-3.5
22000,14.3
14866,1.1
10320,10.7
27098,7.8
21064,5.1
24827,25.2
18922,1.6
27302,-0.9
3522,1.1
17307,16.3
1255,-6.6
4388,-1.3
26410,4.1
2372,-2.9
25701,4.7
226,1.5
18731,15.2
5063,-10.7
23074,-4.4
22814,21.9
26241,26.9
2533,-7.5
23045,-4.0
20472,-1.9
15239,6.9
7801,-3.9
21407,12.1
16036,3.4
11002,3.7
11103,19.2
15536,7.3
26814,13.5
4024,15.6
2187,15.6
27614,30.8
19592,3.2
7138,-7.4
11138,20.3
12519,18.4
27226,1.2
14426,-1.6
14589,7.7
7486,3.0
13730,-2.9
10957,-0.8
9854,2.0
24986,6.4
14934,-1.5
14394,-3.3
14419,-1.8
21391,11.5
13144,4.9
20383,-1.5
11681,-2.6
18227,5.9
28358,26.0
14607,13.2
22220,5.9
10654,-1.9
15690,4.0
19942,6.3
26324,11.6
17858,11.4
355,-1.0
24171,14.7
10426,15.3
28517,8.4
11290,1.9
6109,0.0
19993,12.1
13053,-4.7
21484,11.0
8382,6.8
7671,4.7
7141,-7.6
9563,6.6
14080,8.9
3080,-2.4
22661,12.5
10535,3.8
2198,15.4
2981,-0.5
22881,0.1
19681,2.9
8817,-6.7
17812,6.6
19155,-0.1
16167,-0.9
12575,19.2
18710,18.2
10902,-2.3
27403,-3.0
9139,4.6
11046,10.1
25525,26.7
6017,-3.5
18995,0.0
1399,11.0
19601,3.5
23406,23.9
18099,9.4
13824,-1.4
12857,-2.1
28018,-1.2
12785,0.0
13546,-0.4
23418,21.6
9129,5.9
16647,11.9
1951,-1.7
996,-3.0
5414,5.8
7726,-0.6
9320,1.7
3752,-2.2
7144,-7.6
26956,29.4
127,5.6
27386,-2.5
27090,8.4
16908,-2.1
26248,26.3
17584,4.7
21665,6.8
7419,-11.0
597,-1.0
19188,2.2
3909,-2.9
2354,-2.3
9988,-2.9
1381,9.3
27579,26.7
5779,-7.7
22965,-2.3
27003,20.3
15372,20.7
8646,-4.1
25848,-0.6
270,0.9
23207,-1.3
27190,2.7
28457,10.7
12521,18.7
13892,12.8
5578,0.2
18498,2.1
18415,-0.1
1197,-6.0
25340,5.0
17157,2.4
12338,-5.9
26599,-2.1
5915,-6.1
14036,13.3
20876,11.4
18965,0.5
26440,2.6
3627,-2.0
6817,7.5
11055,12.2
7064,-5.6
25054,3.9
22385,-0.6
191,2.8
3411,8.0
24544,-1.8
17426,7.5
22790,24.2
23130,-5.4
7863,-5.2
27953,0.4
5037,-10.4
24143,19.1
10765,-2.9
22548,-3.3
23451,13.2
27989,-0.4
1014,-3.7
26297,15.7
19326,21.3
23580,1.4
9727,17.9
4489,-4.8
16677,8.1
9810,5.0
13853,3.6
27182,3.0
24907,12.4
22164,11.7
5185,-12.4
15821,11.1
24401,2.4
1452,15.7
23251,8.8
3479,3.3
21044,5.2
26960,29.2
14821,3.6
13556,-0.6
11407,-2.8
24457,-0.1
2378,-3.2
8619,-3.6
13103,-1.8
21963,8.7
9676,20.5
5943,-5.8
14043,13.0
26761,0.3
6139,1.3
8711,-5.1
2672,-4.5
829,7.0
20779,23.6
2214,13.6
4234,3.9
13989,14.5
14998,-2.8
4566,-8.3
10352,12.7
23741,-3.2
21262,5.2
7888,-5.9
22627,4.4
2268,3.9
2902,6.6
11476,-4.4
2751,10.5
1721,1.9
7844,-4.9
12347,-5.9
14979,-2.6
17214,10.8
4650,-5.3
7937,-7.0
9141,4.3
22349,0.4
23460,11.9
19305,24.0
25854,-1.0
13331,15.2
28544,8.0
21169,4.5
18104,9.2
23065,-4.3
25105,2.0
26952,29.5
27149,4.4
6933,5.5
26905,29.5
17570,4.8
11003,3.8
18264,5.0
4653,-4.9
10345,13.0
13857,4.6
5688,-6.5
24580,-2.0
22089,24.8
26671,-3.3
9199,-0.3
15126,-4.2
13368,10.7
15778,11.2
1406,12.4
6685,-10.8
19520,6.3
21373,10.8
15378,19.2
7665,5.8
12173,-3.6
4013,13.9
4550,-7.8
24897,13.6
19390,18.6
7462,-2.0
10704,-3.2
8904,3.5
7084,-6.1
1708,2.3
525,-4.4
13158,8.1
6686,-10.8
10371,14.0
13558,-0.6
8553,-2.3
9270,-3.2
1584,6.0
19862,3.1
27551,20.7
18302,3.7
2298,0.9
5712,-6.7
28420,14.2
22027,22.2
11693,-0.8
8180,-1.6
9444,-0.4
12622,13.6
27907,1.9
19612,3.4
17899,14.9
24279,7.6
9686,20.6
4759,8.7
9631,17.7
21383,11.3
1518,10.4
3261,3.0
24588,-1.7
9370,1.6
25838,-0.3
7384,-11.8
15056,-3.9
2962,0.7
16157,-0.7
3980,8.8
2853,15.0
15505,8.2
2241,7.7
5532,7.2
5998,-4.2
13043,-4.5
25282,0.9
3242,1.6
4864,0.2
19300,23.4
7812,-4.2
19548,5.5
177,3.2
24330,6.6
5047,-10.5
14252,-0.7
11200,11.9
24839,23.6
14808,4.5
5091,-11.2
4906,-4.7
7377,-11.8
7023,-4.3
15045,-3.8
27980,-0.1
13200,16.4
8759,-5.8
20983,4.8
5017,-9.9
22216,6.2
8829,-6.8
12880,-2.7
26645,-3.0
1735,1.4
23034,-3.7
24816,25.5
9921,-1.1
22267,3.2
4700,2.9
196,2.5
14464,-0.7
19476,10.3
27791,7.2
26413,4.0
8640,-4.0
15713,5.3
18534,9.7
26706,-4.0
17345,12.8
11307,0.7
9432,-0.1
424,-2.3
25603,13.0
6908,8.8
24557,-1.8
5599,-2.3
16796,0.6
6879,9.7
7695,1.5
22468,-2.2
10627,-1.1
16619,14.6
2368,-2.8
25986,-3.3
11196,11.9
2139,15.0
8594,-3.4
25492,27.9
400,-1.9
9922,-1.1
28282,31.8
19427,17.7
14360,-2.9
17052,-3.6
7592,14.4
194,2.7
18914,1.9
11609,-6.6
9627,17.0
11151,19.7
4723,5.0
7747,-1.9
661,10.1
14927,-1.3
25345,5.7
14340,-2.5
17541,5.3
23742,-3.2
11107,19.4
24142,19.5
17929,19.1
23113,-5.2
16321,-0.2
11516,-5.1
23941,6.2
4277,2.2
6665,-10.6
23143,-5.6
20281,1.4
26151,24.3
24891,14.5
1216,-6.3
17415,7.8
27364,-2.1
22764,24.5
22654,10.7
16342,0.0
3555,0.2
7808,-4.2
9088,12.0
14765,8.8
24275,7.7
16178,-1.2
15762,9.1
468,-3.1
21511,9.8
11753,11.2
10614,-0.7
28190,17.5
18841,4.8
12392,-2.4
4642,-6.5
4847,3.5
22841,15.1
10138,-5.3
25233,2.6
11757,12.1
17,11.2
18131,7.4
17735,2.7
10680,-2.9
19327,21.0
19564,4.1
10628,-1.2
6644,-10.1
4089,14.2
15169,-4.3
25849,-0.6
3809,-3.6
12757,1.2
19074,0.3
20229,3.6
19061,0.4
20979,4.9
26727,-3.8
17973,17.6
361,-1.1
5255,-13.1
8236,5.9
27676,27.5
14595,9.6
7884,-5.7
21351,11.1
8157,-4.3
8058,-7.8
8258,9.4
23237,5.5
2458,-5.4
16699,5.6
4936,-6.8
3700,-2.9
863,3.2
16611,15.5
9094,10.5
18817,6.4
10155,-5.5
6213,0.5
10202,-5.4
6207,0.6
20517,-1.5
19565,4.1
2346,-1.8
18092,9.8
19225,9.5
27283,-0.5
16739,2.9
9057,17.9
27331,-1.5
27370,-2.4
6510,-7.1
15216,2.2
10508,6.6
3006,-1.6
25678,6.0
18043,13.3
3729,-2.4
23898,-3.4
12424,1.9
28083,-2.3
9357,1.7
5795,-7.5
4658,-3.9
20437,-1.5
16934,-2.3
21182,4.5
27986,-0.4
3721,-2.7
21705,6.6
1498,13.7
21220,4.6
19040,-0.3
12510,17.1
18643,23.1
13423,5.8
7282,-10.1
26803,10.6
21340,9.9
10622,-0.9
7764,-2.7
12520,18.5
21996,14.0
22102,23.8
17772,3.5
24023,24.8
5371,-1.0
25870,-1.1
25805,0.5
2066,6.3
8128,-8.4
26651,-3.1
26938,30.2
19052,0.2
4187,6.6
10938,-2.2
7074,-5.9
6129,0.5
2678,-3.4
18658,24.8
15128,-4.2
24770,27.2
13125,1.8
4285,2.0
1024,-3.8
16499,9.2
11892,14.8
3424,7.0
20222,3.9
25775,1.5
21353,11.1
15520,7.7
24433,0.7
9570,7.8
12541,20.0
12761,1.0
3224,0.7
6742,-3.7
14449,-0.8
2691,-0.5
11707,0.7
23490,7.8
13251,21.5
21119,4.7
17096,-1.7
20952,6.4
20008,12.2
2607,-8.5
576,-3.7
9399,0.6
11793,17.6
1289,-5.9
10203,-5.4
4473,-4.0
16818,-0.2
14083,8.5
13518,0.6
14972,-2.3
20321,0.1
5829,-7.3
3385,9.0
21659,6.9
18742,14.3
24598,-1.1
3169,-2.6
7833,-4.6
22791,24.2
27322,-1.4
2568,-8.2
1415,13.2
6019,-3.4
6308,-1.9
3964,5.8
14471,-0.5
19532,6.2
19759,2.9
17760,3.0
25784,1.2
6356,-2.6
647,7.4
710,16.7
26271,22.6
25811,0.4
14899,-0.2
12359,-5.6
20950,6.5
24614,1.4
11230,7.1
19066,0.3
2711,3.3
15982,6.9
2605,-8.5
16732,3.4
6954,1.9
2496,-6.0
17255,14.8
5388,2.3
13013,-4.3
27766,9.1
9681,20.6
11501,-5.0
27466,-0.4
2877,10.4
11906,12.5
4715,4.3
10934,-2.2
13153,6.8
27752,10.2
19239,12.7
13748,-3.3
25561,21.0
14294,-1.6
7796,-3.8
13767,-3.7
21675,6.7
3875,-3.4
4508,-6.1
20657,17.0
423,-2.3
25660,7.1
12213,-4.3
2809,16.4
12512,17.5
25299,0.9
6658,-10.5
13722,-2.8
916,-0.2
8080,-8.4
27442,-2.8
22680,16.1
12589,16.8
26282,18.3
15213,1.7
4079,13.9
13087,-3.9
5666,-6.0
10220,-5.0
11228,7.5
27523,13.7
17072,-2.9
19095,-0.3
4126,13.1
16430,4.1
2910,5.7
26591,-2.0
6839,7.9
7957,-7.3
15005,-2.9
10254,-1.6
2823,16.4
9822,4.1
23987,17.7
21843,4.9
15409,15.4
7471,0.0
27909,1.6
18896,2.7
5624,-4.1
22602,-0.9
11370,-2.1
17402,8.5
22852,1.2
8398,5.5
11908,12.5
11836,19.6
15112,-4.3
21664,6.9
3272,4.8
9635,18.7
1503,13.4
25033,4.7
15490,8.6
26527,-0.6
13372,10.1
4170,7.8
8875,-2.4
19606,3.3
15911,11.5
24259,7.9
5343,-6.9
5591,-1.5
17399,8.7
610,1.2
1838,1.3
21573,7.9
9026,18.8
1469,13.7
16137,-0.2
26288,17.0
3817,-3.6
20138,11.2
26450,2.1
10347,13.1
11815,19.9
28509,9.0
15653,5.5
10374,13.9
2135,14.7
15002,-2.8
19522,6.4
21161,4.6
26819,14.8
20883,10.7
1293,-5.8
9111,8.6
18564,12.1
1230,-6.2
19072,0.2
14402,-2.8
25302,1.1
10815,-2.6
23483,8.6
6868,9.6
16591,15.0
26590,-2.0
564,-4.4
17373,10.3
25931,-2.4
18828,5.5
14680,22.4
23551,2.9
21368,10.8
17196,8.7
16901,-2.0
19384,18.8
25695,5.0
2746,9.5
23343,25.6
22589,-2.5
25940,-2.6
10905,-2.2
20775,24.1
10029,-3.9
2946,2.0
18619,21.7
24151,17.6
2334,-1.2
5336,-8.5
1928,-1.2
24180,13.5
13602,-1.8
28536,7.9
16371,0.4
28341,28.9
24475,-0.6
10030,-3.8
9928,-1.4
8511,-1.1
6740,-4.2
883,1.7
10632,-1.3
436,-1.8
27291,-0.7
20000,11.9
16974,-2.9
26121,18.8
15170,-4.3
16349,0.0
5922,-6.0
17949,18.6
9733,17.5
2744,9.1
15744,7.0
8800,-6.3
1484,14.6
14370,-2.9
3742,-2.2
18114,8.7
27040,14.0
11635,-6.7
20622,11.0
2980,-0.4
7712,0.3
5534,7.0
20497,-1.9
16775,1.4
9819,4.3
617,2.4
20133,12.0
19826,2.8
2925,3.9
19441,15.3
11088,17.7
8406,5.0
22238,4.8
11118,19.8
6339,-2.2
2843,15.5
714,17.2
3204,-0.3
20198,5.4
10260,-0.2
9684,20.8
4707,3.3
8477,0.4
5970,-5.5
24921,10.8
25907,-1.9
24225,9.7
11439,-3.6
15206,0.5
20339,-0.4
25260,1.4
6997,-3.1
9956,-2.2
509,-4.1
22062,24.6
7031,-4.6
3332,8.7
23914,0.2
5689,-6.3
22293,2.2
20068,14.1
1793,1.3
15731,6.4
26709,-4.0
7765,-2.8
18720,16.5
16602,15.2
14300,-1.7
27212,1.8
7923,-6.6
18457,-1.0
12528,19.9
22328,1.0
23091,-4.9
9691,21.2
4773,9.6
4061,16.3
26546,-0.9
15954,9.6
27453,-2.3
20577,0.9
25771,1.7
6476,-5.7
12059,-0.5
1362,6.5
24794,27.7
15709,5.1
20170,7.8
26210,28.5
20486,-2.0
1149,-4.8
23390,25.5
1086,-4.7
24378,4.4
20743,27.0
20924,8.4
25827,0.0
1467,14.1
3222,0.6
24395,2.7
18252,5.6
21838,5.1
8632,-4.0
9332,1.7
5566,1.7
9872,1.0
1298,-5.1
16750,2.5
10799,-2.6
25433,24.0
18962,0.6
18906,2.2
1765,2.5
16478,6.3
16232,-2.0
4526,-6.9
25388,14.9
4646,-5.9
12018,1.5
10851,-2.4
27385,-2.6
26508,0.1
6892,9.5
11594,-6.4
6182,1.3
7559,12.9
21268,5.3
18113,8.7
25094,2.5
23927,2.9
5989,-4.6
28156,8.5
22010,19.9
6754,-1.4
13616,-2.2
10696,-3.0
20534,-1.2
404,-1.7
26258,25.1
7062,-5.5
28543,8.0
7324,-11.1
19158,0.0
18950,0.8
20368,-1.2
12749,1.6
11760,12.7
18020,16.0
20906,9.8
2070,7.0
27281,-0.5
1129,-5.2
4748,7.8
24383,3.9
19539,5.6
4424,-2.4
13745,-3.2
24669,13.3
26267,23.2
16220,-2.0
3098,-2.5
19346,23.3
7576,13.8
26202,28.6
13411,6.6
22666,13.6
25774,1.4
3059,-2.3
7838,-4.7
27001,20.8
23805,-4.4
1355,4.9
25425,23.0
7926,-6.7
15748,7.1
25000,5.7
4950,-7.6
22265,3.2
26614,-2.5
