,r_humidity_1h
27970,98.0
10961,83.2
3336,48.9
17594,81.9
22259,51.2
8851,89.2
24527,99.9
7630,33.8
25357,83.3
13115,99.9
1517,53.1
16184,99.9
7965,99.9
25733,67.0
17995,50.0
27356,99.9
12209,99.9
14429,99.9
19156,92.9
8581,64.0
23168,99.9
18341,90.4
14452,99.9
16803,99.9
14341,99.9
4175,73.9
24930,56.6
22692,20.4
15120,99.9
12031,72.1
9901,58.0
17884,57.2
26726,99.9
19108,90.7
1292,99.9
17444,79.5
23900,92.7
28041,99.9
50,5.82
7654,36.6
5883,73.7
12784,97.7
9340,94.8
19924,82.5
26188,30.7
15565,52.1
25500,24.9
2828,35.1
10720,97.2
20767,31.0
10841,89.3
28315,23.7
3777,98.1
1543,60.2
27851,77.4
16670,76.0
7187,64.4
11668,99.9
12247,99.9
21617,65.4
4272,65.3
570,9.99
14762,48.2
14763,47.7
1812,99.9
8891,59.8
26251,21.6
2375,54.9
5665,77.0
21180,76.5
5192,87.9
5933,65.0
24605,93.9
12900,99.9
23153,99.9
3559,83.2
7661,38.0
27530,42.1
15320,42.2
15602,59.0
18700,39.7
15475,54.5
18501,97.3
27236,89.3
201,8.36
3547,80.9
4833,33.0
213,8.57
21959,99.0
8762,74.1
16913,99.9
24763,35.2
26185,32.5
4563,56.0
1868,87.7
21751,55.0
6864,37.8
12683,77.2
13651,99.9
18961,85.9
22874,42.1
6344,99.9
15203,82.0
27648,16.8
14894,88.8
8682,72.4
9640,33.2
22574,99.9
8431,95.8
9530,99.9
14280,99.9
17423,77.2
5806,79.6
11521,99.0
6672,99.9
277,9.31
26149,32.3
5194,88.8
11474,94.2
28295,19.1
2949,71.8
25076,90.1
17340,65.5
546,9.99
22094,40.9
18319,87.8
12592,47.9
15211,79.4
8479,97.4
15715,99.9
8534,79.1
26053,70.9
21930,96.3
117,5.99
5920,66.6
2573,99.9
21861,78.8
15801,93.9
22301,62.4
25670,49.1
6035,93.4
3868,96.3
9522,99.9
15716,99.9
5917,68.5
11737,51.1
18119,75.7
9337,94.5
17657,88.0
3506,76.4
7058,45.0
259,9.29
2076,35.9
25952,99.8
19969,89.6
3121,88.8
22108,43.0
22463,99.9
9387,95.8
27170,78.1
7456,56.8
10098,99.9
24086,34.5
6365,99.9
20263,83.8
7883,99.9
7414,89.5
11625,99.9
23923,59.0
23275,36.0
18597,55.1
7164,57.9
11401,71.6
4940,43.2
6653,99.9
11963,46.6
24862,33.4
7950,99.4
6318,99.9
14782,57.7
3075,89.2
21851,78.2
20103,52.4
23696,97.6
4008,57.9
7686,49.5
1371,63.7
26986,22.9
1863,91.6
5486,34.6
20649,57.6
761,47.5
9225,65.8
14282,99.9
27017,27.4
115,6.15
3264,56.3
734,45.8
4818,30.3
24303,60.1
20447,99.9
12318,99.9
5746,81.7
25955,99.9
10955,85.7
1307,99.9
5685,79.1
16028,86.0
21662,63.9
641,8.34
7386,98.9
26412,49.6
19799,89.4
13005,99.9
21069,74.5
4295,62.8
4219,78.3
6347,99.9
8672,69.8
7777,74.3
18093,66.6
20186,69.5
464,9.99
8749,71.0
1480,60.7
7005,40.1
5812,81.0
18189,79.6
26933,22.6
2038,44.0
20526,99.9
22977,63.7
22842,18.7
12802,99.9
4440,50.3
13706,99.9
9098,27.9
13426,67.7
25405,57.8
22538,99.9
23369,23.8
16788,99.9
18013,51.3
24947,54.4
11893,36.2
5902,69.6
15587,57.4
27119,64.3
5212,92.4
4374,64.4
5168,83.4
20452,99.9
21399,50.2
25551,22.9
8119,99.9
15703,99.9
3561,83.1
18917,73.4
17747,99.3
26807,40.4
26513,75.8
25951,99.7
7563,42.7
19950,92.3
13069,99.9
25933,96.9
23167,99.9
25237,95.4
14274,99.9
20257,80.2
24626,77.5
14152,83.4
24687,51.8
12981,99.9
21807,71.6
10237,90.5
18419,99.9
3331,47.1
34,5.13
18489,99.9
1970,63.7
27507,59.7
6605,99.9
11685,89.2
12219,99.9
13150,79.9
25762,73.7
23678,97.5
20675,48.2
11408,75.7
27917,90.1
22338,73.9
19110,90.3
13213,45.8
24241,57.9
11686,87.0
15515,52.6
12635,50.8
3566,81.0
3300,49.0
25624,42.3
22893,44.7
23645,90.6
17304,61.1
3640,94.9
14819,60.4
17882,56.9
5516,30.8
1985,62.1
11932,40.3
24561,99.9
14333,99.9
19002,88.9
4021,53.9
22149,33.1
19380,41.0
3353,45.7
7241,75.0
12386,99.9
14882,87.3
8734,68.3
12473,66.0
14999,99.9
5228,92.9
15487,59.4
17528,74.6
12529,55.8
749,42.7
15622,67.7
7170,61.6
20821,38.3
7804,83.6
15543,50.2
19481,58.5
14248,99.9
6314,99.9
4948,45.0
19265,44.4
5961,74.6
8485,86.9
8591,57.5
21703,60.4
9859,57.2
21195,73.3
13033,99.9
2903,39.6
16298,99.9
18045,59.1
19566,76.2
21000,81.7
19670,87.7
14711,39.0
2495,91.3
7570,42.0
3548,81.7
10837,89.4
28062,99.9
6323,99.9
3,5.11
25125,98.9
22151,34.0
16466,99.9
19965,95.5
3489,67.1
10733,98.9
25875,76.4
9146,38.6
25675,44.8
13094,99.9
23083,91.3
27349,99.9
9816,39.4
24374,76.6
18611,56.7
16045,87.2
7018,46.0
28129,84.9
7171,62.3
7811,86.1
6630,99.9
17874,59.1
3845,98.1
13906,51.7
3475,62.8
17659,88.5
24057,32.2
7006,40.0
15760,99.9
4915,39.7
26578,86.2
14168,79.7
20651,55.7
14689,35.4
6845,43.9
25338,89.2
13544,93.4
21739,56.5
11499,96.2
26502,68.7
18927,74.8
9281,79.5
2288,24.0
25246,93.4
12524,55.9
25009,74.1
22784,18.4
77,5.7
28529,91.9
13401,61.3
23628,85.6
12420,91.7
7914,96.2
15428,38.8
16584,71.8
2202,19.6
970,97.1
10329,46.8
616,9.54
25966,99.9
20708,38.6
11099,31.4
18324,90.7
26234,23.8
13195,57.4
14579,99.9
20446,99.9
19841,90.2
27741,37.1
9619,37.1
21022,77.9
20890,57.1
14326,99.9
15193,91.4
7953,97.5
21682,66.6
17648,87.1
2471,83.6
204,8.43
6048,92.5
11394,70.3
16065,94.9
17111,99.9
2201,18.7
7897,99.9
2901,39.3
22155,35.0
5611,61.8
1819,99.9
11729,57.5
18620,57.3
19191,75.9
17938,50.4
110,6.38
21007,80.4
4185,75.0
6827,39.9
13643,99.9
16519,99.9
13045,99.9
23866,99.9
17380,66.1
16633,67.3
17620,83.9
2955,71.2
19602,89.9
18816,63.2
14678,39.2
7121,54.8
14288,99.9
20545,99.9
6152,92.3
13221,48.1
27197,80.8
2225,21.7
15980,70.4
21898,85.9
20261,81.3
5555,31.5
19273,45.9
11132,28.8
14170,80.6
2654,99.9
4663,32.6
4793,25.9
1785,94.2
18095,65.8
10027,93.3
13432,68.0
446,9.99
11375,65.8
22482,99.9
8557,72.3
17378,65.4
9851,54.2
16923,99.9
1261,99.9
2860,33.2
26912,27.9
5012,53.4
27806,63.8
580,9.99
15046,99.9
16729,99.9
1022,99.9
15125,99.9
5558,32.0
18634,43.6
27931,93.2
12351,99.9
23532,56.1
8545,80.1
20932,65.7
22887,42.4
6776,62.7
26287,21.3
16627,69.8
7137,58.4
849,48.2
9932,68.0
14540,99.9
13759,99.9
3282,50.8
2996,85.0
7039,43.2
2010,55.6
3260,57.5
24004,31.2
1770,76.0
7120,55.6
27400,99.9
19137,92.8
28383,49.1
26797,45.6
22531,99.9
19165,90.9
12431,87.9
10650,85.2
1521,57.1
3437,55.6
15648,97.0
20215,73.1
5454,30.0
11759,48.1
3171,76.6
28554,88.2
23062,84.5
22804,22.2
18035,54.9
24729,38.2
18920,73.5
18400,99.9
8898,47.8
2992,84.9
27421,99.9
9178,50.1
11206,33.5
7763,66.0
3912,99.7
27121,64.4
19084,84.9
26649,94.8
9656,33.5
14969,97.0
2595,99.9
25548,24.8
25515,23.4
27820,67.1
23234,44.4
6250,96.8
13116,99.9
8555,76.1
19119,92.7
23441,19.7
3284,52.1
6360,99.9
20520,99.9
26098,40.3
17192,99.9
23996,36.2
16545,85.4
2893,37.4
25416,48.5
16490,99.9
4065,54.8
22579,99.9
10302,51.5
1992,63.0
28507,90.1
14949,84.6
4062,56.0
14349,99.9
1669,70.1
14841,76.9
7364,99.2
24458,88.3
10001,88.3
6646,99.9
5577,41.3
26931,23.5
4097,44.3
10184,99.9
17148,99.9
17718,93.2
21027,79.2
14699,30.8
2647,99.9
12944,99.9
26762,64.7
3942,72.4
14074,53.6
2793,36.9
2452,79.8
18935,79.9
4281,63.1
1618,77.4
27325,99.9
25797,79.8
20857,52.7
6735,99.9
22205,42.4
21754,63.0
22915,47.9
9690,30.1
17975,52.6
2308,39.6
26735,99.9
1616,75.8
12230,99.9
28266,21.0
5880,72.8
21916,92.7
8872,67.4
19372,42.5
4117,49.3
4337,66.6
4339,66.2
27362,99.9
20095,54.8
21503,50.2
25615,40.3
20019,61.1
23095,94.1
21911,92.3
9462,99.9
9085,24.5
26576,86.4
15720,99.9
13829,97.2
24414,81.8
21254,73.3
19806,89.8
1460,56.5
21200,73.7
8442,99.9
16338,99.9
23109,95.6
15987,72.9
15963,73.3
27789,54.6
4770,27.6
12964,99.9
16275,99.9
25835,82.3
24238,55.4
9072,24.8
5735,78.9
704,50.0
23887,99.9
22645,34.5
26482,64.2
27935,94.1
8088,99.9
26124,36.8
7694,53.4
5702,80.9
14336,99.9
9036,21.3
9338,94.6
12287,99.9
12253,99.9
24826,29.3
14702,32.8
11563,99.9
25089,91.7
8361,61.9
9966,75.8
16334,99.9
19679,86.8
2988,80.0
15274,44.2
10195,99.9
7021,48.5
19328,41.4
18746,45.1
12416,89.0
20769,32.5
9295,83.4
3492,69.0
13416,66.7
16674,79.1
12009,68.3
22227,45.3
5489,36.2
537,9.99
21975,87.5
4660,31.3
28348,39.3
12104,95.5
24030,29.8
19024,92.0
6573,99.9
22493,99.9
22504,99.9
16928,99.9
12775,94.7
13623,99.9
16235,99.9
21276,67.2
7204,67.0
10514,42.8
540,9.99
11180,29.6
16097,99.9
14365,99.9
3687,99.9
27881,83.5
23019,79.1
10552,56.8
13913,51.3
5411,46.8
5739,76.4
27956,94.6
8190,71.7
631,8.97
23684,96.1
16610,68.5
5727,81.7
7832,90.3
5261,96.9
16395,99.9
26998,23.8
22740,17.2
10863,86.3
2948,73.1
5160,80.4
16360,99.9
17432,79.8
20956,74.4
542,9.99
4453,59.7
7625,31.7
17551,79.1
10147,93.3
11949,43.3
24629,76.4
12547,53.3
5870,72.8
9712,27.3
25092,92.6
26167,30.4
13725,99.9
20762,32.3
26115,39.1
8188,72.5
332,9.99
27472,77.4
17817,73.6
21683,65.6
2898,35.4
27725,31.8
20730,38.2
11730,56.2
6909,30.7
21343,52.8
11541,99.9
18213,81.8
24192,44.2
26860,23.8
10180,99.9
11327,65.3
26565,88.8
4330,66.1
22738,17.2
11239,44.4
4356,66.7
15146,99.9
27118,64.0
5892,73.7
25778,82.3
6083,91.6
13554,95.9
4240,64.2
4009,58.3
9882,54.9
14892,89.6
3597,84.4
7466,47.0
14435,99.9
4928,41.8
17668,88.7
8903,43.7
12383,99.9
8806,81.5
2318,43.3
27447,99.9
27220,85.9
4760,30.3
13798,99.9
5476,29.4
3745,99.5
7935,97.2
24444,82.3
26405,49.6
5618,57.7
22633,44.9
17612,83.6
13680,99.9
11012,52.5
7361,98.0
19276,42.0
14514,99.9
23630,84.2
11921,38.4
14603,86.7
7404,98.5
8781,73.2
352,9.99
8911,37.0
9632,42.6
13234,44.1
6636,99.9
331,9.99
14677,37.9
13207,50.7
27416,99.9
6902,30.6
18361,98.0
24815,32.7
10025,91.6
14942,83.4
24990,66.7
17413,76.5
4580,53.5
724,46.3
27549,38.4
11440,83.2
13361,41.2
18876,73.5
8384,60.7
23811,99.9
24619,80.2
18772,49.2
6256,96.8
17672,89.1
21903,87.8
23314,26.7
21886,84.7
15325,39.2
19286,43.1
7776,73.6
15163,99.9
1799,99.9
9031,23.0
24373,77.0
16786,99.9
23724,99.9
25095,94.3
15815,91.5
20398,99.9
7403,99.7
17227,89.5
26615,96.2
15555,50.5
2284,25.0
16790,99.9
19164,91.4
2313,39.6
17068,99.9
16697,91.4
9047,22.8
2798,35.4
14855,76.7
23787,99.9
27769,46.6
16530,95.6
10964,77.4
13766,99.9
20224,78.2
8320,57.1
16620,68.8
20305,89.1
24946,53.1
17547,79.6
24184,41.1
15727,99.9
4897,32.1
9765,20.8
4514,56.4
18401,99.9
3177,76.7
4447,53.2
3585,84.0
23725,99.9
1458,54.9
16960,99.9
16607,70.8
23921,61.0
345,9.99
14884,87.3
13704,99.9
5069,71.1
25692,49.0
3302,50.5
6931,31.2
16906,99.9
1189,99.9
12564,49.1
12013,66.9
12091,91.2
18693,36.8
3236,62.8
14853,76.9
7457,52.3
9959,77.8
15259,43.2
14131,77.1
8848,91.9
9183,48.1
13850,84.8
28057,99.9
15476,55.4
1834,99.9
19003,88.2
9964,76.8
13934,51.6
15852,88.6
11313,56.4
5381,43.4
13879,56.9
13334,36.3
1375,65.7
27326,99.9
13191,59.6
28098,99.9
21562,66.2
13598,99.9
18090,66.6
16367,99.9
24170,38.8
8676,71.7
23165,99.9
21065,76.1
976,96.1
10894,90.9
16618,67.7
5413,47.1
27035,33.9
23031,80.8
2979,76.4
4213,78.2
25987,99.9
27721,28.9
20710,38.7
5093,58.9
16347,99.9
9133,33.9
5478,36.5
10838,89.7
17114,99.9
20162,59.2
19459,47.5
14968,96.8
16060,92.9
17375,66.4
11890,37.4
9110,28.0
13491,84.6
9366,99.9
16092,99.9
6576,99.9
10157,98.8
12353,99.9
28542,91.9
5398,47.3
28219,29.8
13862,63.2
5966,80.0
7225,65.4
19179,86.6
25795,79.1
25612,38.9
13018,99.9
19246,44.9
28325,29.2
16390,99.9
4167,72.0
8309,58.4
22387,87.9
20948,73.1
3484,67.0
25496,24.0
22800,17.6
7571,41.3
17359,64.1
10057,97.7
721,49.7
1987,61.5
136,6.83
5397,40.0
20750,29.6
25758,73.8
5349,50.5
26436,58.3
5809,79.0
20501,99.9
11619,99.9
27952,97.3
26520,75.6
7335,94.4
25501,26.0
24494,89.1
903,73.0
15136,99.9
6257,96.8
18770,48.4
1483,55.2
16308,99.9
14296,99.9
19508,70.3
22066,51.4
4294,61.6
19721,86.3
24216,46.5
15480,57.5
11698,78.2
1433,55.7
21131,76.3
2609,99.9
6819,39.4
17544,79.2
22325,69.3
23800,99.9
2218,22.2
1736,76.5
7501,41.8
20323,92.1
24065,34.4
5378,44.4
5243,94.9
6211,96.5
20928,67.8
20529,99.9
24817,31.3
20942,67.1
12006,68.2
21890,84.5
23340,25.7
19436,44.7
8535,79.7
19585,86.6
7632,34.1
18672,47.3
17756,99.9
28272,18.7
23503,50.0
20569,99.9
17370,66.6
18715,42.7
26429,57.3
28024,99.9
5840,84.6
3574,86.7
22873,41.7
1631,88.5
11492,94.7
17347,64.0
12984,99.9
2982,79.3
4577,54.3
13991,41.7
3957,65.6
25564,24.6
16035,87.2
26837,30.6
18625,49.1
8677,71.7
9843,49.2
15574,54.4
19033,91.8
26007,99.9
24570,99.9
3707,99.9
24194,43.9
26620,95.3
1443,54.0
22634,43.9
17709,92.0
17786,94.2
5137,71.4
20123,55.3
22780,20.2
7415,88.7
26319,26.4
1534,56.6
18428,99.9
10146,92.8
24724,40.4
10783,94.4
17092,99.9
11175,28.1
26104,40.9
2736,56.3
3543,82.5
26902,27.9
17974,54.5
8775,73.8
14100,65.1
10173,99.9
8389,61.8
12647,56.2
22713,17.9
22434,99.9
6506,99.9
5932,67.0
20267,84.2
12075,86.5
16264,99.9
6701,99.9
18074,65.7
22611,66.5
42,5.69
24890,46.5
16450,99.9
25228,95.3
17043,99.9
10442,29.0
14956,91.4
22594,99.9
10834,89.6
3805,99.9
20194,71.0
23116,97.9
26658,92.7
4246,64.9
1486,56.4
5244,95.1
7180,62.5
1338,80.4
27850,76.9
4463,62.8
3884,99.9
6921,29.8
7542,37.9
26309,26.2
1520,56.1
14418,99.9
3695,99.9
2319,42.1
21594,65.9
2586,99.9
14186,89.3
10883,88.9
14203,92.1
26384,40.6
24857,31.8
24329,64.9
3011,82.1
4480,71.4
16243,99.9
20764,30.7
27393,99.9
23301,26.3
6652,99.9
1388,60.6
7108,51.7
2567,99.9
8562,69.9
18158,81.3
9077,25.6
13072,99.9
17050,99.9
19914,84.6
25130,98.9
16031,85.4
3289,50.4
4792,26.6
2732,56.2
6516,99.9
20212,74.0
3009,83.4
28126,89.6
8459,99.9
10775,94.5
9079,24.9
12135,99.9
5762,80.8
1742,75.5
12268,99.9
1373,64.7
7197,65.8
11000,59.9
12898,99.9
351,9.99
12303,99.9
5121,64.6
11010,56.3
13038,99.9
12595,47.6
9670,30.3
22315,64.9
7405,97.8
9892,56.1
1260,99.9
23346,25.5
9468,99.9
10012,92.3
5436,45.3
3887,99.9
17181,99.9
27501,64.4
28500,87.8
24869,36.4
3930,83.1
27424,99.9
2207,23.0
7502,41.6
12461,70.1
9013,24.3
12616,46.1
22352,78.3
27525,47.9
19614,85.5
20568,99.9
3425,54.0
3052,87.8
8935,34.4
5852,79.8
19610,89.8
26839,32.8
8702,69.6
19931,85.0
13290,37.4
4048,54.3
17288,68.6
11284,46.8
6566,99.9
5939,65.6
5675,69.1
7652,37.7
4586,54.1
4510,57.8
22112,43.5
8047,99.9
8506,75.5
1177,99.9
23035,85.2
8900,46.8
24701,48.3
24848,30.8
2039,44.3
20087,53.5
3050,85.8
27837,73.6
21987,81.3
3536,83.1
1690,72.1
22333,73.6
21978,86.1
7277,81.5
25450,33.1
16441,99.9
3803,99.9
13137,85.1
10647,82.8
25182,99.0
16948,99.9
26322,26.7
21517,53.7
9657,31.2
25052,86.6
1026,99.9
28497,88.5
20370,99.9
23859,99.9
9849,52.3
26294,22.7
25575,30.5
13379,51.0
14615,74.3
6329,99.9
13338,36.6
2292,25.4
9735,25.8
21424,46.4
19772,85.2
21010,79.4
28167,53.5
28250,19.3
20725,36.7
28299,21.4
4584,53.3
16991,99.9
1051,99.9
20308,90.3
1,5.25
15892,81.4
7583,38.6
21470,45.9
23546,68.0
7794,82.0
1948,63.5
16538,90.4
24426,84.7
8150,86.5
6986,39.6
23534,57.0
13316,36.7
17453,77.8
24262,59.3
20610,78.5
7444,62.2
21907,91.3
24002,31.9
27476,79.2
13198,56.1
27977,99.8
10642,83.2
21335,56.3
2478,85.6
22895,44.5
26229,23.0
9391,93.2
646,7.95
27183,75.4
12633,49.9
5931,64.8
3276,51.2
24858,31.9
5470,30.4
20399,99.9
3186,74.6
9906,60.9
10771,93.9
17954,48.7
23373,21.6
6571,99.9
18722,44.4
17919,51.3
13646,99.9
27679,20.2
21741,56.2
11564,99.9
23161,99.9
3993,57.6
22745,15.9
21595,66.2
26650,93.5
24100,35.5
25053,86.7
21152,76.6
26481,64.1
1780,93.6
8743,68.8
16061,93.2
4695,30.8
24540,99.9
17162,99.9
2149,27.2
14716,41.2
7621,32.8
12452,73.4
28440,74.1
24349,64.6
16838,99.9
8606,55.4
22126,42.3
21098,68.5
17236,86.4
19604,90.2
17913,52.6
7535,34.1
6930,30.0
8855,84.0
23531,55.4
9169,44.9
25165,99.9
3572,85.4
12043,78.0
11278,45.2
5277,97.4
26458,57.9
4564,57.2
23419,16.9
24419,84.5
6743,91.9
466,9.99
559,9.99
2878,35.8
3326,45.6
4593,56.7
4543,54.1
6799,49.3
18604,55.4
25428,47.7
11019,54.2
21937,98.0
14438,99.9
7186,65.7
4991,52.0
27446,99.9
2653,99.9
6265,98.3
25004,73.1
22934,50.4
24697,48.8
22515,99.9
13832,95.7
26579,85.5
15419,36.6
13065,99.9
19930,84.7
27392,99.9
2422,72.4
23003,77.5
8255,64.1
15780,99.9
4080,55.9
2631,99.9
1958,62.4
3281,52.0
19035,91.8
19701,88.4
15518,51.8
8489,90.4
19278,45.9
9359,99.9
4220,78.4
23298,28.6
8313,57.1
25557,23.4
9195,48.4
6874,39.4
25689,54.0
20852,47.6
22746,17.8
15686,99.9
7340,95.2
20461,99.9
22425,99.7
11410,75.9
13297,36.2
18376,99.9
3442,56.0
22208,43.2
12038,79.9
16024,84.6
13923,49.7
5394,43.9
21215,73.0
15403,36.0
802,41.3
22415,97.8
10812,91.3
1082,99.9
19516,73.2
24791,31.3
11,5.29
21202,73.9
18008,51.6
15172,99.9
20107,57.1
18147,84.6
18958,84.5
26613,95.1
9122,33.0
16034,86.4
27309,99.9
25906,88.5
25008,73.5
15608,60.1
26027,99.2
21059,72.6
948,86.3
13452,75.5
22575,99.9
25916,92.6
7873,98.4
13831,96.3
11964,46.7
14824,64.6
16439,99.9
24797,30.8
10944,89.0
16018,82.8
1968,63.0
20654,55.8
19839,90.9
14178,86.6
8713,66.8
27363,99.9
24784,36.1
3710,99.9
24483,91.6
11442,82.6
24248,60.5
22234,45.5
22959,56.8
25572,29.6
24084,31.6
10846,89.1
8566,69.7
16224,99.9
58,5.43
20609,76.8
17102,99.9
27516,51.9
4345,66.4
13484,82.0
18595,55.5
12967,99.9
7819,88.0
7575,38.8
876,65.5
26193,29.3
20466,99.9
20449,99.9
10908,90.3
15938,73.7
8484,86.8
20689,35.8
13920,52.9
2101,25.4
9588,38.9
19591,87.8
15818,89.1
14237,99.9
12901,99.9
19802,88.0
17339,64.7
27136,70.0
20533,99.9
28273,19.3
21114,73.8
5315,85.8
22725,23.4
10043,95.2
20119,56.7
15369,36.5
14599,94.2
15453,44.3
12697,81.5
18562,73.9
10683,92.1
24286,63.8
1853,99.7
25893,91.6
19150,92.5
25648,44.1
24993,69.4
6192,94.5
22148,34.8
13230,44.8
13180,65.0
12623,47.5
7600,33.1
15572,54.0
5458,31.4
12422,92.6
2416,68.8
14498,99.9
28328,29.3
24422,84.3
21418,48.5
15710,99.9
10959,83.8
8684,73.1
11649,99.9
14736,29.7
10483,31.7
20204,76.0
27337,99.9
6903,30.2
10533,51.2
26891,30.1
6840,43.2
10327,47.4
11272,45.8
26141,38.6
12599,47.0
1147,99.9
21008,80.1
19691,85.9
1582,73.8
12413,92.0
15689,99.9
9844,49.9
23905,85.1
21194,75.2
14508,99.9
2056,40.4
1385,60.6
245,9.32
6273,99.1
26474,61.0
11245,47.4
17306,59.1
23471,38.9
6518,99.9
19995,65.8
16325,99.9
15935,72.3
14633,54.6
17764,99.6
14887,88.1
22447,99.9
6337,99.9
23271,35.7
23067,87.3
12335,99.9
8643,68.0
6560,99.9
26219,26.0
4993,52.3
25860,93.9
17174,99.9
1472,61.7
6727,99.9
25514,22.0
13390,56.9
13972,46.9
21291,66.5
19244,48.7
21832,74.6
6521,99.9
21967,94.0
26000,99.9
12151,99.9
23997,35.8
21698,58.3
7008,39.8
26556,84.6
4592,56.4
3379,44.6
13434,68.7
14535,99.9
17394,72.4
15636,89.2
13193,59.3
4677,32.3
26011,99.9
13848,87.6
12846,99.9
12372,99.9
342,9.99
15373,34.2
1576,73.6
5722,84.3
1215,99.9
4932,42.5
11040,44.7
11783,50.1
12726,88.1
21001,82.2
4201,76.7
13959,49.2
2628,99.9
26958,28.5
12600,46.1
22157,36.5
3527,80.6
5209,92.2
4786,30.5
1067,99.9
17969,49.4
10112,99.9
20083,54.0
12474,65.8
14404,99.9
5663,75.6
25697,49.5
20292,86.5
7864,95.8
11273,46.9
24137,32.0
7115,56.5
21080,75.4
9173,47.3
16396,99.9
24717,38.2
11217,35.8
26212,26.4
27885,87.5
18378,99.9
8145,95.4
13818,99.9
13107,99.9
15849,86.9
12357,99.9
8673,70.4
13873,58.9
1188,99.9
9403,95.6
27026,31.6
27920,91.7
20742,35.9
24484,91.0
27736,34.9
6463,99.9
18239,83.5
2671,91.4
12637,50.7
26493,65.5
5869,73.0
3466,63.3
15577,54.8
22379,87.7
22478,99.9
17678,88.9
21919,94.2
26849,30.7
5368,47.0
18218,82.6
6326,99.9
4923,42.2
22252,48.7
7530,34.5
7325,92.6
26090,44.2
28340,37.1
3811,99.9
16988,99.9
14118,72.2
807,36.2
5938,65.1
22324,69.1
25007,72.8
8007,99.9
21128,76.0
2610,99.9
26828,31.5
19392,44.3
8912,41.0
5450,31.9
23310,26.1
21145,76.7
19409,41.1
10061,98.1
1423,57.5
9254,74.3
17429,78.9
21298,65.6
838,35.0
8895,49.9
10670,87.6
5947,66.8
10020,91.7
20126,56.1
8034,99.9
27015,25.5
4973,48.2
4091,44.2
14137,76.7
27636,24.8
2,5.34
2661,99.9
11140,28.2
28033,99.9
13364,42.2
8055,99.9
27795,57.9
2486,87.9
5670,78.9
7784,77.1
15094,99.9
11158,27.2
11699,79.3
3499,72.4
17582,81.6
22124,44.4
19500,67.0
14685,35.5
5405,46.5
25534,22.8
834,41.4
20026,57.6
9856,57.8
1773,85.8
9325,96.1
20454,99.9
17042,99.9
2933,52.6
8115,99.9
17791,91.3
13079,99.9
2154,27.5
17592,81.7
25412,52.3
371,9.99
9301,84.6
24594,99.9
8767,73.9
8657,70.1
26963,20.0
17456,75.9
17098,99.9
15539,50.5
14169,80.1
17356,62.3
21801,70.8
18268,82.9
12705,85.6
23096,94.7
20496,99.9
11796,47.6
452,9.99
9389,95.4
16644,70.3
28354,41.0
28267,19.7
14565,99.9
20875,58.9
15542,50.5
14703,33.1
26122,35.7
20944,70.3
6968,38.0
11033,46.7
4307,61.0
5129,71.8
22897,44.8
11952,45.1
28051,99.9
10954,86.6
8826,88.5
10306,48.4
2026,48.4
27735,34.4
9961,78.9
28231,25.7
13154,75.8
20029,57.1
18865,70.3
11992,55.0
22005,73.0
9315,91.7
25346,85.4
2689,77.2
20388,99.9
3305,50.2
27556,35.2
16279,99.9
23597,75.8
28271,16.6
24769,32.9
27033,32.9
20652,55.9
3432,56.3
11727,60.3
9189,46.3
26112,38.9
19042,92.1
12419,93.2
14317,99.9
21205,76.0
25604,37.7
6168,91.2
21250,72.9
1676,71.5
18667,48.1
28040,99.9
13504,89.6
18476,99.9
19292,41.3
13681,99.9
4223,79.4
24178,40.8
22206,42.1
9121,32.9
17733,97.8
16516,99.9
5513,34.7
13753,99.9
7734,63.3
2974,76.8
9216,58.9
26302,23.1
8202,65.7
10283,56.0
9797,32.5
15055,99.9
20833,41.1
21009,79.7
22171,35.2
26827,34.1
24984,63.5
11231,42.9
25332,96.8
21352,51.2
5667,77.8
25680,46.3
23526,53.0
1768,74.2
9117,29.3
17918,51.9
91,5.93
2912,38.9
5440,39.4
12617,46.7
26265,24.1
16785,99.9
9120,30.4
26805,37.5
21486,48.2
15734,99.9
16638,69.6
9424,99.9
27585,26.2
2261,21.8
21814,72.5
7529,35.1
21983,81.9
24895,45.8
25483,28.9
23891,99.9
14268,99.9
1087,99.9
11991,54.4
8996,27.0
22354,79.3
9807,36.3
15870,85.1
17566,80.0
24882,39.6
692,5.22
10952,87.6
2737,57.5
447,9.99
15039,99.9
22088,44.7
16414,99.9
15956,70.9
23963,44.0
22547,99.9
13371,48.5
15021,99.9
28102,99.9
20196,71.0
15095,99.9
5952,68.4
23186,97.7
10381,36.5
21485,47.1
847,47.2
10185,99.9
27120,63.6
15302,38.6
16835,99.9
13482,81.1
7521,32.8
1697,71.7
23344,25.9
21408,48.7
12394,99.9
842,35.9
11291,53.1
8208,64.4
2998,85.0
27307,99.9
18686,38.8
22529,99.9
851,47.4
23879,99.9
9374,99.9
9137,37.1
5084,61.5
22429,99.9
8884,62.1
22428,99.9
3417,54.4
27867,81.6
2546,99.9
5389,42.8
21118,72.4
14660,40.3
8824,87.9
18727,44.2
1007,99.7
24822,30.8
880,68.7
7551,41.7
27340,99.9
8942,32.5
15878,86.1
13365,42.7
21530,56.2
23018,77.2
27619,25.7
5700,79.6
9446,99.9
23326,26.0
9155,42.4
19199,67.4
2105,25.1
1800,99.9
7279,80.8
24122,31.5
20953,76.2
