,wind_deg,wind_velocity,air_temperature,r_humidity,surface_tmp,weather,dewpoint,uv
11919,328.0,0.4,2.0,43.7,7.0,0,-9.08583539099619,0.0
24928,41.0,0.4,-0.8,82.8,4.8,0,-3.3598149651661253,0.0
19284,27.0,0.8,7.0,44.0,22.4,0,-4.441123740236803,0.0
21619,263.0,0.5,4.3,66.2,6.7,4,-1.4574567716730824,0.0
16588,1.0,0.2,5.2,70.5,11.7,0,0.2682248645930493,0.0
4757,84.0,1.3,-11.1,26.5,8.7,0,-26.66913738854984,0.0
21411,301.0,0.5,7.6,45.9,11.5,0,-3.328707398421934,0.0
18963,15.0,0.1,-3.8,91.7,-0.5,0,-4.952900281424268,0.0
18627,98.0,0.8,8.1,36.0,22.6,0,-6.100831057740267,0.0
9904,246.0,0.6,-3.3,67.7,-1.6,0,-8.425310887460789,0.0
20717,33.0,0.7,8.8,34.5,23.4,0,-6.037580701162732,0.0
13593,0.0,0.0,-5.3,99.9,-2.3,4,-5.31320879725955,0.0
11603,35.0,0.3,-10.6,99.9,-6.7,0,-10.612626636873317,0.0
8472,258.0,1.0,-1.2,99.9,0.8,0,-1.2136681474901254,0.0
22415,0.0,0.0,-6.1,99.9,-2.7,0,-6.1131200833317365,0.0
17978,29.0,0.4,7.6,56.3,13.6,0,-0.5556937212466679,0.0
20578,2.0,0.5,4.6,65.6,14.9,0,-1.295620079629907,0.0
3197,0.0,0.0,-4.1,68.9,-0.4,0,-8.966875281652113,0.0
10869,9.0,0.3,-5.3,91.6,-2.3,0,-6.452795098875871,0.0
13565,52.0,0.2,-5.0,99.9,-1.6,4,-5.013242142043061,0.0
7009,107.0,0.9,-7.1,40.3,-3.7,0,-18.354572131272175,0.0
25635,200.0,0.3,-1.3,65.5,2.8,0,-6.941182729103793,0.0
6527,52.0,0.2,-12.7,99.9,-7.6,4,-12.712399598413556,0.0
14256,174.0,0.4,-4.3,99.9,-1.5,4,-4.313320109999687,0.0
22922,41.0,0.4,-7.9,78.9,-3.4,0,-10.9215863819584,0.0
13710,34.0,0.2,-5.5,99.9,-3.1,4,-5.513186590755566,0.0
28390,36.0,0.2,2.9,87.5,9.2,0,1.027681169146486,0.0
9556,107.0,1.4,6.2,43.8,10.7,0,-5.229916971197585,0.0
28382,2.0,0.4,2.8,85.6,9.2,0,0.6243449746973637,0.0
15724,91.0,0.9,3.5,99.9,11.5,0,3.4857956220652464,0.0
19873,332.0,1.1,2.4,84.4,6.8,0,0.036373126886967866,0.0
12292,0.0,0.0,-9.3,99.9,-5.7,4,-9.3127682166399,0.0
4020,114.0,1.1,5.0,54.4,15.6,0,-3.4513362788834443,0.0
19506,0.0,0.0,-1.5,82.4,3.7,0,-4.109720567817681,0.0
21065,29.0,0.2,1.4,74.9,4.7,0,-2.5684263834044607,0.0
6096,28.0,0.5,-6.5,93.9,-0.1,2,-7.319774550732279,0.0
12998,0.0,0.0,-7.4,99.9,-4.4,4,-7.412976560700552,0.0
17696,7.0,0.2,1.2,99.3,2.8,0,1.1021546908070954,0.0
17458,61.0,0.3,2.7,78.7,5.6,4,-0.6329871348987443,0.0
3540,50.0,0.1,-2.7,82.2,0.7,0,-5.316086197126942,0.0
3577,89.0,0.6,-2.7,86.3,-0.5,0,-4.671789130473203,0.0
3711,354.0,0.2,-5.5,99.6,-3.1,0,-5.5528168966635585,0.0
16832,0.0,0.0,-5.0,99.9,-1.9,4,-5.013242142043061,0.0
921,137.0,0.4,-2.7,60.1,1.6,0,-9.379329357743472,0.0
1361,41.0,0.3,-4.3,91.1,-0.5,0,-5.534631630423847,0.0
3201,358.0,0.2,-4.0,68.2,-0.2,0,-9.001638771929994,0.0
22288,41.0,0.2,-3.2,81.0,0.0,0,-5.9984577579857135,0.0
22731,78.0,1.5,-1.8,33.7,2.3,0,-15.732570990512311,0.0
16618,0.0,0.0,1.7,84.9,7.7,4,-0.5691407397663677,0.0
12455,343.0,0.7,3.0,65.2,13.6,0,-2.9030186171564205,0.0
7745,261.0,0.4,-3.5,63.2,-1.9,0,-9.496512535336764,0.0
22536,258.0,0.8,-0.4,82.4,0.5,0,-3.033407211323276,0.0
12569,89.0,1.3,6.3,47.0,16.8,4,-4.202960932142826,0.0
2967,0.0,0.0,-4.1,74.9,2.3,0,-7.893294892746372,0.0
18528,325.0,0.8,5.7,61.5,20.5,0,-1.1329146561969619,0.0
15014,0.0,0.0,-6.6,99.9,-3.8,4,-6.613064788912897,0.0
27111,0.0,0.0,-4.1,86.3,1.7,0,-6.0489850522504165,0.0
476,0.0,0.0,9.49,9.99,-2.4,4,-20.720756907661862,0.0
6330,0.0,0.0,-6.8,99.9,-2.1,0,-6.813042703837756,0.0
5045,5.0,0.2,-16.4,61.6,-10.6,0,-22.068370097613982,0.0
18119,0.0,0.0,3.0,81.5,6.5,0,0.14090515978150164,0.0
3628,32.0,0.2,-4.3,93.1,-2.1,0,-5.248132297285612,0.0
697,8.6,0.07,10.14,7.84,10.3,0,-22.992950593351086,0.0
20943,80.0,0.4,0.0,82.3,5.1,0,-2.658438734523961,0.0
23567,0.0,0.0,-7.3,95.9,-1.8,0,-7.842222820026669,0.0
3959,236.0,0.7,1.7,64.6,5.6,0,-4.264754446044544,0.0
22480,0.0,0.1,-6.5,99.9,-3.3,0,-6.5130758384559835,0.0
663,30.7,0.06,9.85,9.2,4.0,4,-21.391276136229717,0.0
17361,61.0,0.3,3.2,77.2,7.5,4,-0.4113820184720572,0.0
19044,0.0,0.0,-3.3,89.7,-0.6,0,-4.750562990497343,0.0
22868,84.0,0.4,-4.8,57.8,-2.4,0,-11.852968257457125,0.0
16960,78.0,0.3,-6.1,99.9,-3.5,4,-6.1131200833317365,0.0
19971,223.0,1.1,4.2,55.5,13.1,0,-3.9307867614118766,0.0
17857,91.0,1.5,9.3,51.3,19.6,0,-0.2522336903605605,0.0
18160,74.0,0.4,2.9,83.3,6.1,0,0.3451197423364378,0.0
6620,340.0,0.1,-14.5,99.9,-9.7,4,-14.512206633316367,0.0
7314,298.0,0.3,-14.9,89.9,-10.8,0,-16.187243500620447,0.0
6413,0.0,0.0,-7.3,99.9,-3.4,4,-7.312987572880893,0.0
2569,312.0,0.2,-11.6,99.9,-7.7,0,-11.612518266451346,0.0
28406,0.0,0.3,2.7,90.0,9.0,0,1.222702767821102,0.0
15371,256.0,1.2,9.0,36.0,15.9,0,-5.299866888428978,0.0
22990,12.0,0.1,-9.1,92.8,-4.9,0,-10.051409771095448,0.0
24430,0.0,0.0,-5.1,99.5,-1.6,0,-5.166273114425381,0.0
4296,104.0,2.2,-1.7,61.5,1.5,0,-8.137789215534193,0.0
2248,108.0,2.5,-1.2,20.6,13.6,0,-21.01639485937164,0.0
959,24.0,0.2,-4.6,77.8,-0.6,0,-7.8878975126039235,0.0
8439,281.0,1.3,0.0,99.9,2.8,0,-0.013804076624150658,0.0
7519,18.0,0.7,-3.0,33.8,8.6,0,-16.762879315479676,0.0
21163,41.0,0.2,1.9,69.5,4.6,4,-3.095117982487724,0.0
4103,91.0,2.0,5.7,44.5,15.3,0,-5.476322017846528,0.0
18785,16.0,0.6,0.4,70.0,4.4,0,-4.439468221243188,0.0
11339,0.0,0.0,-5.3,66.6,-2.0,0,-10.54810860394784,0.0
28032,0.0,0.2,0.0,78.9,2.9,0,-3.2265661157748555,0.0
6195,84.0,0.7,-5.0,93.7,0.9,2,-5.8582053688511415,0.0
13678,0.0,0.0,-5.0,99.9,-2.6,4,-5.013242142043061,0.0
22615,43.0,2.8,4.3,20.5,17.3,0,-16.447532609733294,0.0
26554,57.0,0.3,-7.4,92.9,-3.2,0,-8.351397934479824,0.0
13078,356.0,0.2,-3.4,99.9,-1.4,4,-3.4134206907794042,0.0
6982,90.0,0.9,-6.3,39.2,-2.1,0,-17.95717238302035,0.0
18256,39.0,0.3,0.9,88.4,3.2,0,-0.8019289621758399,0.0
19695,0.0,0.0,-0.5,90.3,2.9,0,-1.8940026708222888,0.0
15078,73.0,0.3,-6.6,99.9,-4.3,4,-6.613064788912897,0.0
20850,51.0,0.3,3.2,61.3,9.6,0,-3.541798686203632,0.0
11491,0.0,0.0,-9.3,99.1,-5.1,0,-9.41532585064484,0.0
13856,233.0,0.6,4.0,57.3,9.8,0,-3.691492880300404,0.0
17395,73.0,0.6,3.2,76.2,6.3,4,-0.5905390655920064,0.0
7505,224.0,1.1,-4.1,36.9,6.2,0,-16.69530206100923,0.0
5396,14.0,0.4,-11.1,40.0,3.8,0,-22.070385450847773,0.0
10556,344.0,0.1,-3.0,65.0,0.7,0,-8.661432358029161,0.0
23075,0.0,0.0,-9.6,99.9,-5.3,0,-9.612735474330787,0.0
8689,91.0,0.6,-4.6,73.6,-4.9,0,-8.602574784501822,0.0
20361,0.0,0.0,-4.1,99.9,-1.6,4,-4.113342428591737,0.0
23418,58.0,0.5,-2.3,49.2,4.9,0,-11.534081816564177,0.0
24862,260.0,0.5,2.5,61.2,7.8,0,-4.225809415662527,0.0
21485,281.0,0.3,5.2,62.8,8.6,4,-1.3206962293904112,0.0
4549,56.0,1.0,-12.7,53.5,-8.0,0,-20.200011757540604,0.0
19490,110.0,0.3,0.9,67.9,4.6,0,-4.365171000820423,0.0
28152,279.0,0.9,10.9,19.6,29.8,0,-11.484071499696098,0.0
10240,85.0,0.6,-2.2,69.4,0.4,0,-7.0497282379550175,0.0
24723,311.0,0.3,9.6,31.4,25.3,0,-6.565482784403366,0.0
16112,16.0,0.2,-2.8,99.9,-1.1,4,-2.8134879547974765,0.0
27831,0.0,0.1,-4.6,92.7,0.9,0,-5.602473483621427,0.0
25240,80.0,0.3,1.7,88.9,5.3,4,0.06477205199801113,0.0
14302,64.0,0.3,-4.6,99.9,-2.4,4,-4.61328666713912,0.0
27967,0.0,0.0,-6.6,99.9,-2.1,4,-6.613064788912897,0.0
7895,10.0,0.1,-9.6,99.9,-5.9,0,-9.612735474330787,0.0
21710,243.0,0.8,4.0,64.9,5.6,4,-2.0131056504794658,0.0
8277,274.0,2.1,2.2,61.0,13.4,0,-4.553111342665708,0.0
21566,0.0,0.0,4.3,69.9,7.3,4,-0.7137406413381074,0.0
20715,27.0,0.4,9.0,34.2,23.8,0,-5.97516617035199,0.0
2836,301.0,0.2,0.0,30.1,16.5,0,-15.509607435857706,0.0
7242,0.0,0.3,-13.4,78.2,-9.4,0,-16.38979272779999,0.0
159,26.7,0.03,9.85,6.6,5.7,0,-25.138656794196912,0.0
27489,297.0,1.5,11.4,27.4,30.3,0,-6.779354512014423,0.0
16964,356.0,0.2,-6.0,99.9,-3.6,4,-6.0131311562265255,0.0
18836,0.0,0.2,-1.2,74.8,2.4,0,-5.102822107311837,0.0
5204,0.0,0.0,-19.3,90.4,-12.7,0,-20.474058653382226,0.0
6808,250.0,1.0,-3.5,43.2,6.6,0,-14.245496195099385,0.0
8123,0.0,0.0,-12.4,99.9,-8.4,0,-12.412431906379545,0.0
10832,0.0,0.0,-5.0,85.3,-2.3,0,-7.0860714658392014,0.0
4657,52.0,1.8,-13.1,31.9,-3.8,0,-26.39616189270554,0.0
21390,71.0,0.8,7.6,45.8,12.4,0,-3.357979104810749,0.0
15545,247.0,1.0,5.8,54.8,6.6,0,-2.60610027915569,0.0
3311,44.0,0.9,0.2,48.9,8.4,0,-9.301131516055502,0.0
1454,322.0,0.7,3.0,57.7,13.9,0,-4.5379302337213065,0.0
25916,0.0,0.0,-6.3,99.9,-2.8,0,-6.3130979515531775,0.0
12153,0.0,0.0,-7.4,99.9,-3.8,4,-7.412976560700552,0.0
13521,6.0,0.4,-4.0,94.8,-0.6,4,-4.710657191843445,0.0
8789,55.0,0.4,-6.1,77.1,-6.2,0,-9.462201771092461,0.0
8670,51.0,0.4,-4.0,69.8,-4.6,0,-8.704550526722851,0.0
5592,325.0,0.2,-10.1,49.5,-1.7,0,-18.6848899593721,0.0
27878,0.0,0.0,-5.5,99.9,-0.4,0,-5.513186590755566,0.0
978,19.0,0.4,-4.8,84.0,-1.4,0,-7.089457011583464,0.0
11976,44.0,0.4,-1.5,64.5,2.3,0,-7.331803231899303,0.0
15684,27.0,0.3,2.4,99.9,6.8,0,2.3859220475300056,0.0
15460,324.0,0.2,3.3,58.6,8.5,0,-4.049710936783715,0.0
16088,49.0,0.4,-2.0,99.9,-0.6,4,-2.013577901693343,0.0
17436,0.0,0.0,3.0,76.0,5.7,4,-0.8204571154973119,0.0
13348,0.0,0.0,3.3,52.1,9.6,0,-5.608114560596119,0.0
5293,1.0,0.3,-19.5,97.6,-13.2,0,-19.783217419479485,0.0
14994,1.0,0.3,-6.6,99.9,-3.4,4,-6.613064788912897,0.0
12723,0.0,0.0,-3.2,94.2,1.5,4,-4.000190441666213,0.0
3888,0.0,0.0,-6.0,99.9,-3.5,0,-6.0131311562265255,0.0
12695,94.0,0.3,-2.2,88.9,3.0,4,-3.7837128302506993,0.0
8109,0.0,0.0,-13.1,99.9,-8.7,0,-13.112356586510653,0.0
20016,335.0,0.8,4.8,53.4,14.3,0,-3.886086580346504,0.0
23318,127.0,1.3,4.0,15.6,21.1,0,-19.921814994876875,0.0
9931,105.0,0.7,-5.0,79.1,-2.3,0,-8.063412566914428,0.0
10475,0.0,0.0,0.0,37.7,7.1,0,-12.753939649214034,0.0
9259,282.0,0.5,3.7,84.6,2.8,0,1.3444139817291765,0.0
22110,358.0,0.4,3.7,38.3,9.4,0,-9.233147842337589,0.0
6274,0.0,0.0,-6.0,99.4,-1.1,0,-6.0789627994262725,0.0
23186,267.0,0.4,1.9,29.8,17.5,0,-13.967974073128786,0.0
4387,116.0,1.6,-4.8,52.1,-1.4,0,-13.142020214864544,0.0
20438,19.0,0.3,-4.6,99.9,-1.8,4,-4.61328666713912,0.0
24770,77.0,0.6,8.1,36.8,17.2,0,-5.812245298719276,0.0
12490,245.0,1.1,5.0,58.3,18.3,0,-2.519315366537157,0.0
20076,328.0,0.8,5.0,55.1,11.5,1,-3.2797721363332166,0.0
21310,0.0,0.0,6.0,52.0,10.7,0,-3.1266243225875465,0.0
20724,91.0,0.6,8.5,32.9,22.1,0,-6.923357550802372,0.0
27721,0.0,0.0,-0.8,68.9,5.4,0,-5.800784973167683,0.0
17080,2.0,0.4,-2.8,99.9,1.2,4,-2.8134879547974765,0.0
18122,56.0,0.4,3.0,81.5,6.5,0,0.14090515978150164,0.0
28267,279.0,1.0,11.1,46.6,21.5,0,0.07966611498311425,0.0
3319,8.0,0.5,0.7,47.7,8.7,0,-9.157370225048387,0.0
3416,335.0,0.3,1.9,55.9,7.2,0,-5.988473564059361,0.0
1008,0.0,0.0,-6.1,96.4,-2.5,0,-6.579847166719402,0.0
15177,68.0,0.5,-1.3,82.3,0.5,0,-3.9302383723358303,0.0
10551,330.0,0.2,-2.8,64.1,0.9,0,-8.649830311269282,0.0
11972,3.0,0.3,-1.5,63.4,2.6,0,-7.5548363624059345,0.0
21958,295.0,1.4,7.3,56.4,21.2,0,-0.8121842311050936,0.0
25939,324.0,0.4,-1.5,74.0,0.2,0,-5.534998800695303,0.0
13396,0.0,0.0,0.4,67.4,5.5,0,-4.941765624125331,0.0
1174,268.0,0.3,-8.1,99.9,-4.5,4,-8.11289960620783,0.0
8271,267.0,1.1,1.2,63.1,12.5,0,-5.051949636050776,0.0
8847,0.0,0.0,-7.8,91.9,-6.5,0,-8.886872807370954,0.0
24666,37.0,0.7,8.3,35.3,27.8,0,-6.18042709011978,0.0
22425,23.0,0.2,-6.3,99.9,-2.9,0,-6.3130979515531775,0.0
19940,325.0,0.9,3.8,61.9,12.0,0,-2.843030961436883,0.0
11951,339.0,0.7,1.0,46.3,4.2,0,-9.262082287446916,0.0
19487,185.0,0.5,0.7,69.3,4.9,0,-4.285184314635772,0.0
2228,56.0,1.9,-0.7,21.9,15.5,0,-19.88539163907436,0.0
24802,339.0,0.3,5.7,47.4,12.7,0,-4.641091511604569,0.0
23332,285.0,0.5,4.3,18.3,16.1,0,-17.801028562453748,0.0
11876,104.0,1.4,4.5,36.4,12.5,0,-9.16683506471318,0.0
18637,69.0,1.5,7.5,38.9,21.8,0,-5.619193864202929,0.0
17796,0.0,0.0,7.3,60.7,11.4,0,0.19905480390933208,0.0
27287,42.0,0.2,-7.0,99.9,-2.7,0,-7.013020637443981,0.0
12823,0.0,0.0,-5.5,99.9,-1.9,4,-5.513186590755566,0.0
21448,0.0,0.0,7.0,49.8,9.9,0,-2.7829974767064334,0.0
9029,237.0,1.0,4.3,22.0,19.1,0,-15.597355201360068,0.0
24234,277.0,0.7,1.7,64.6,6.3,0,-4.264754446044544,0.0
26652,235.0,0.3,-2.8,74.5,-1.5,0,-6.704225446506598,0.0
26775,23.0,1.5,6.5,23.8,26.6,0,-12.768273356129146,0.0
25637,12.0,0.3,-1.3,65.9,2.7,0,-6.861878369524125,0.0
18917,49.0,0.3,-3.8,90.1,0.1,0,-5.185752000196445,0.0
35,5.5,0.12,9.9,5.34,9.5,0,-27.427045662722662,0.0
2803,349.0,0.9,-1.2,43.9,14.1,0,-11.947706502753055,0.0
2168,37.0,1.6,-0.7,27.0,14.9,0,-17.42313165381762,0.0
1013,45.0,0.3,-6.3,96.0,-2.7,0,-6.833243274834883,0.0
19062,44.0,0.3,-3.7,93.1,-0.7,0,-4.6528928623595736,0.0
25667,0.0,0.0,-2.7,77.7,1.6,0,-6.0569953008307404,0.0
19656,0.0,0.0,0.0,85.3,3.0,0,-2.1741971719748867,0.0
1283,0.0,0.0,-9.8,99.9,-6.4,4,-9.812713669476473,0.0
4920,55.0,1.2,-13.7,41.0,-6.3,0,-24.155562761806262,0.0
8965,79.0,0.8,2.5,29.6,14.9,0,-13.52614969569828,0.0
15359,276.0,2.1,9.5,35.2,17.0,0,-5.152473912439696,0.0
7700,80.0,1.5,-3.0,55.8,1.1,0,-10.603595838869984,0.0
22205,324.0,1.7,0.0,57.4,2.7,0,-7.42565446117025,0.0
20457,0.0,0.0,-4.1,99.9,-1.4,4,-4.113342428591737,0.0
17339,0.0,0.0,3.5,75.9,8.5,4,-0.3539903078535613,0.0
19931,347.0,0.8,3.7,71.3,11.1,0,-1.0186674779300178,0.0
27418,227.0,0.7,3.5,52.3,12.9,0,-5.3717739921233205,0.0
25388,59.0,2.6,9.6,28.1,27.9,0,-8.007113269012049,0.0
7802,18.0,0.2,-6.8,82.5,-4.0,0,-9.281597483531856,0.0
24942,0.0,0.0,-1.2,83.8,4.2,0,-3.5907363211642105,0.0
22077,147.0,1.5,6.0,33.1,14.0,0,-9.050123251222095,0.0
8323,323.0,1.3,3.0,56.6,12.6,0,-4.79342002428425,0.0
7341,31.0,0.2,-16.0,95.5,-11.2,0,-16.553092450415065,0.0
9574,34.0,1.5,5.8,37.7,13.6,0,-7.553016578743619,0.0
25000,172.0,0.5,-1.7,94.3,2.2,0,-2.4958706926758327,0.0
8413,294.0,1.0,2.4,65.7,4.6,0,-3.3721547622262062,0.0
6924,132.0,2.6,-3.7,30.5,6.6,0,-18.60050049209185,0.0
9521,126.0,0.9,4.5,73.7,4.3,4,0.20771233804935368,0.0
24208,335.0,0.3,1.9,62.4,6.8,0,-4.53569037940765,0.0
19069,55.0,0.2,-3.7,92.4,-0.4,0,-4.7530389839758165,0.0
24420,0.0,0.0,-5.3,98.9,-1.4,0,-5.445947238095919,0.0
22200,300.0,1.4,0.2,55.6,3.0,0,-7.650797951171912,0.0
24527,41.0,0.3,0.5,76.4,4.4,0,-3.1732966928402955,0.0
18803,35.0,0.2,0.0,69.5,3.7,0,-4.918726959558273,0.0
2451,325.0,0.2,-7.6,65.5,-4.2,0,-12.954332570586017,0.0
27815,0.0,0.0,-4.0,90.1,1.5,0,-5.3834435134237015,0.0
23380,0.0,0.0,-1.8,51.4,8.7,0,-10.520559353605991,0.0
11599,288.0,0.2,-10.6,99.9,-6.8,0,-10.612626636873317,0.0
715,8.3,0.07,10.19,6.34,12.7,0,-25.332170787887996,0.0
5854,0.0,0.0,-11.4,76.5,-7.0,0,-14.709725343195837,0.0
14437,358.0,0.2,-2.0,99.9,-0.6,4,-2.013577901693343,0.0
25253,111.0,0.6,2.9,84.2,6.7,4,0.4939098693486445,0.0
21144,16.0,0.3,1.4,76.0,4.5,0,-2.371326372635679,0.0
22594,88.0,1.4,4.3,25.6,13.6,0,-13.751115063771632,0.0
27000,3.0,0.2,1.0,56.4,7.6,0,-6.71543799628239,0.0
6504,105.0,0.3,-10.4,99.9,-6.8,4,-10.412648367001983,0.0
2540,0.0,0.0,-10.9,99.9,-7.1,0,-10.912594076707986,0.0
8351,311.0,1.7,2.5,60.4,9.9,0,-4.40097899859366,0.0
15328,273.0,0.9,10.3,36.6,20.8,0,-3.922924860468993,0.0
14672,306.0,1.0,7.6,38.9,20.5,0,-5.5293911105432665,0.0
489,0.0,0.0,9.45,9.99,-2.6,4,-20.75176205131105,0.0
21906,26.0,0.9,4.5,86.1,9.6,4,2.3762083665830493,0.0
18898,0.0,0.0,-3.7,86.4,0.4,0,-5.640241763792899,0.0
14980,0.0,0.0,-6.5,99.9,-3.1,4,-6.5130758384559835,0.0
10479,0.0,0.0,-0.5,49.6,6.6,0,-9.767068786599834,0.0
16849,0.0,0.0,-5.0,99.9,-2.1,4,-5.013242142043061,0.0
21059,89.0,0.5,1.5,73.3,4.7,0,-2.763208865360459,0.0
14273,0.0,0.0,-4.5,99.9,-2.0,4,-4.5132978100889725,0.0
8858,341.0,0.1,-5.0,79.4,-5.7,0,-8.014577590338666,0.0
10014,31.0,0.2,-7.3,95.2,-4.2,0,-7.936853030421928,0.0
27096,0.0,0.0,-3.7,81.7,2.1,0,-6.374342020617932,0.0
11787,274.0,1.8,4.7,43.8,19.9,0,-6.5959132003440235,0.0
932,41.0,0.2,-2.7,60.6,0.9,0,-9.273615098938444,0.0
27484,293.0,0.8,10.1,27.1,29.8,0,-8.042795271532718,0.0
5560,317.0,0.8,-7.0,33.0,2.9,0,-20.59810351168332,0.0
1894,322.0,0.7,1.2,95.0,0.7,4,0.4873383509506382,0.0
24000,268.0,0.5,8.8,34.3,26.7,0,-6.113842169952768,0.0
11043,39.0,0.9,2.4,38.6,15.2,0,-10.302117255577773,0.0
24519,343.0,0.3,-0.4,79.6,2.8,0,-3.4976923983152144,0.0
16334,75.0,0.5,-2.0,99.9,1.6,4,-2.013577901693343,0.0
3474,0.0,0.0,-0.2,74.4,3.4,0,-4.206359089355014,0.0
20488,0.0,0.0,-3.5,99.9,-0.8,4,-3.5134094964558824,0.0
23604,0.0,0.0,-7.8,97.6,-2.8,0,-8.113608320737379,0.0
14826,0.0,0.2,-1.7,76.4,1.7,0,-5.307744383620507,0.0
7473,317.0,0.4,-6.1,44.8,0.5,0,-16.18231008974077,0.0
23142,5.0,0.3,-0.4,42.5,7.3,0,-11.62348575677801,0.0
3412,330.0,0.2,1.7,54.5,7.6,0,-6.50775484578211,0.0
18425,216.0,0.4,-0.8,99.9,0.6,4,-0.8137133824763078,0.0
2741,250.0,1.3,-4.6,54.2,4.0,0,-12.466065649004905,0.0
22276,239.0,0.4,-2.7,76.9,0.2,0,-6.192691187894198,0.0
24684,351.0,0.6,9.6,31.4,28.1,0,-6.565482784403366,0.0
20852,51.0,0.3,3.2,61.3,9.3,0,-3.541798686203632,0.0
7713,42.0,0.7,-3.3,59.1,0.2,0,-10.159258034054519,0.0
22438,0.0,0.2,-6.3,99.9,-2.8,0,-6.3130979515531775,0.0
12185,29.0,0.2,-7.8,99.9,-4.4,4,-7.812932558682637,0.0
6190,0.0,0.0,-5.0,93.9,1.2,4,-5.8301828194500365,0.0
7922,0.0,0.0,-9.8,95.3,-6.6,0,-10.410168215338649,0.0
26304,337.0,0.2,-1.5,50.4,4.4,0,-10.490326231586373,0.0
27293,58.0,0.4,-7.1,99.9,-2.8,0,-7.113009611252607,0.0
6967,43.0,1.7,-5.8,38.0,-0.5,0,-17.87406212538672,0.0
7979,0.0,0.0,-11.7,99.9,-7.5,0,-11.712507455096107,0.0
26055,300.0,1.3,5.7,33.5,24.8,0,-9.161603162267838,0.0
3452,0.0,0.0,0.7,60.9,4.6,0,-5.993441237198413,0.0
8152,96.0,0.6,-6.6,83.4,-5.1,0,-8.946967801081785,0.0
7852,0.0,0.0,-8.3,92.9,-5.1,0,-9.24416130913999,0.0
5941,11.0,0.4,-10.3,66.2,-5.8,2,-15.40503126561919,0.0
13489,74.0,0.2,-2.8,88.8,0.7,4,-4.3908346914894825,0.0
6715,281.0,0.2,-11.6,99.9,-8.6,4,-11.612518266451346,0.0
17087,0.0,0.4,-2.3,99.9,2.0,4,-2.3135441365799325,0.0
9028,108.0,1.0,4.2,23.8,19.2,0,-14.728295674603288,0.0
7426,78.0,0.3,-10.6,76.2,-9.3,0,-13.980623766364722,0.0
22095,251.0,1.0,4.8,35.2,11.5,0,-9.3275721683703,0.0
536,0.0,0.0,9.29,9.99,-3.9,4,-20.875794370160545,0.0
3673,51.0,0.4,-5.5,99.7,-2.7,0,-5.539595016739972,0.0
827,49.0,0.8,2.9,44.8,12.2,0,-7.945010441599117,0.0
19290,259.0,0.9,7.0,39.8,21.8,0,-5.7678455757592095,0.0
13536,6.0,0.1,-4.0,97.1,-0.9,4,-4.392161619845593,0.0
23314,7.0,0.8,4.2,19.3,21.6,0,-17.25211958880437,0.0
15154,189.0,0.3,-4.5,98.5,-3.5,4,-4.7007199928036965,0.0
2588,0.0,0.0,-11.7,99.9,-8.1,0,-11.712507455096107,0.0
25346,109.0,2.0,9.0,34.8,25.7,0,-5.746626192286531,0.0
20776,2.0,0.2,7.1,43.3,15.6,0,-4.56330422710513,0.0
13838,297.0,0.2,3.2,64.3,7.6,4,-2.8998884601290307,0.0
19210,34.0,1.1,5.5,45.3,18.1,0,-5.423994901679988,0.0
16698,72.0,0.3,-2.7,99.9,1.9,4,-2.71349918181331,0.0
25855,0.0,0.0,-7.1,99.8,-2.9,0,-7.126030815386013,0.0
23881,115.0,0.5,3.5,34.5,16.8,0,-10.737471334996538,0.0
5882,15.0,0.9,-11.2,73.7,-6.5,0,-14.96939247752166,0.0
18450,198.0,0.3,1.2,87.0,4.7,4,-0.7252559098285144,0.0
1315,359.0,0.2,-9.1,99.9,-6.3,4,-9.11279006819773,0.0
14791,315.0,0.3,0.5,61.9,3.6,0,-5.9689798650320425,0.0
13273,29.0,0.7,8.6,36.5,18.4,0,-5.474104305888304,0.0
9490,163.0,0.8,1.4,99.9,-0.4,4,1.3860364893879027,0.0
17734,95.0,1.1,3.8,86.0,5.4,0,1.6718905457872606,0.0
21655,327.0,0.6,4.8,59.3,6.1,4,-2.4776949102409187,0.0
7110,66.0,0.7,-9.3,52.7,-6.8,0,-17.19892611484165,0.0
2401,4.0,0.2,-6.0,54.1,-2.6,0,-13.79817453490725,0.0
21976,276.0,1.5,6.8,55.2,23.6,0,-1.573613282827529,0.0
431,1.2,0.03,9.5,9.99,-1.7,4,-20.71300580523527,0.0
26176,41.0,0.9,6.5,22.7,19.6,0,-13.352933405347828,0.0
28183,288.0,1.0,11.9,18.5,32.1,0,-11.379200235920491,0.0
18063,0.0,0.0,3.7,77.8,8.0,0,0.18098517745309184,0.0
11805,43.0,0.5,5.7,41.1,21.1,0,-6.519549295218579,0.0
7585,51.0,1.0,-1.2,38.3,14.2,0,-13.637672176166024,0.0
21770,313.0,0.4,3.2,77.2,4.9,1,-0.4113820184720572,0.0
25520,179.0,1.0,3.8,41.6,10.6,0,-8.082324955943795,0.0
2611,3.0,0.3,-12.4,99.9,-8.5,0,-12.412431906379545,0.0
27920,0.0,0.0,-6.1,99.9,-1.2,0,-6.1131200833317365,0.0
1294,339.0,0.2,-9.6,99.9,-6.6,4,-9.612735474330787,0.0
15165,38.0,0.2,-2.5,89.4,-1.8,0,-4.004949687793272,0.0
