,air_temperature_1h
13819,-3.5
9342,2.7
8932,2.2
14032,7.6
17868,7.5
1380,0.4
14920,-4.8
13640,-5.5
448,9.47
24333,1.7
8984,2.9
17650,2.4
17398,3.7
10107,-8.3
10319,0.9
18639,8.1
70,9.95
8655,-3.8
27222,-4.3
14842,-2.0
15887,6.3
9750,4.3
25850,-5.0
17023,-6.0
4791,-10.1
2684,-6.8
18037,7.8
25297,-3.2
5146,-17.5
19745,-0.4
6878,-3.0
2928,-2.5
20627,3.7
25635,3.2
25517,9.5
12336,-9.6
14867,-3.0
27007,9.6
16910,-5.0
14828,-1.0
8135,-10.6
20110,4.7
7360,-16.4
14744,7.3
18680,7.0
26459,-2.8
28235,9.6
26039,-2.0
21271,2.4
14671,8.0
12525,6.3
2766,-2.2
27505,2.0
8013,-12.4
21575,4.5
19977,2.7
3853,-4.0
1012,-7.4
25658,1.9
8887,-0.8
5842,-12.1
13095,-5.5
6655,-15.4
10170,-8.8
25046,-1.2
10356,1.0
5415,-10.6
28537,2.2
3919,-2.5
21460,7.5
492,9.3
17067,-5.8
4800,-10.1
24048,7.5
28155,3.3
7155,-10.4
23968,2.0
13449,-0.5
16603,5.7
15904,6.2
15473,4.5
857,-1.7
9440,0.5
26447,-2.3
1614,1.0
10370,1.5
7934,-10.3
2377,-6.1
9361,2.0
26879,6.0
27858,-1.5
1409,2.5
1556,2.4
1279,-9.1
8219,-2.3
7945,-10.4
28206,8.3
17558,2.9
24638,1.2
1991,-1.2
472,9.37
11811,4.5
13849,-0.2
8463,-0.5
10526,-2.2
12127,-6.0
3280,-1.0
8610,-1.5
943,-4.8
3151,-5.6
7525,-3.3
22688,4.0
7436,-8.8
24022,6.0
9842,-0.5
12311,-9.3
2629,-12.9
18842,0.5
26758,-2.2
1027,-7.3
17727,1.4
22906,-4.5
2396,-6.8
14929,-3.8
27443,-7.0
16151,-2.0
16998,-5.6
21243,1.9
26130,4.3
19254,5.5
771,3.0
12607,6.6
22510,-6.3
14483,-2.0
6852,-3.8
11184,3.5
10567,-2.3
18372,-2.0
1393,0.2
21005,0.0
25217,-0.8
90,9.95
6377,-6.6
17480,2.9
2709,-4.6
12680,0.0
10850,-5.1
19882,0.9
17007,-5.8
13174,3.8
26001,-7.9
19218,2.7
1076,-8.4
3232,-2.7
23917,-2.0
16025,3.2
19133,-3.5
14987,-6.1
3380,1.5
18756,4.8
20617,2.5
9692,6.8
26964,9.1
16544,4.0
20504,-4.5
1158,-8.4
9949,-4.3
17776,2.0
3438,1.5
20218,1.4
21932,2.7
549,9.22
10566,-2.3
7028,-7.8
23821,-9.1
8568,-0.7
27372,-6.8
17532,3.0
22577,-5.8
23308,3.2
25878,-3.7
9817,0.4
6663,-15.7
11697,-3.3
15755,2.5
7688,-2.5
100,9.92
6790,-3.5
20438,-4.6
12727,-1.7
16311,-2.3
28006,-6.0
8869,-2.8
27524,4.2
21329,4.3
23200,-4.8
1134,-8.6
11325,-4.5
21529,5.8
22871,-2.8
25136,-2.7
20137,5.0
5681,-12.6
101,9.92
16379,-2.3
23979,3.3
22885,-3.2
4433,-6.1
11358,-4.6
10844,-5.3
14915,-4.8
13807,-4.3
13463,-1.0
23983,3.5
5556,-6.6
18683,7.5
7431,-9.8
14007,7.3
14587,0.2
8862,-4.3
3257,-2.0
26959,10.1
3760,-4.5
18840,0.5
20481,-4.8
9441,0.5
3727,-5.1
21284,2.9
4396,-4.8
11636,-10.3
13210,6.6
711,2.7
13492,-2.3
20324,-3.2
21988,4.7
28435,4.8
568,9.24
10856,-5.0
4308,-2.0
10179,-8.6
21591,4.8
19628,-0.7
16895,-5.0
26969,9.0
640,9.98
26801,1.9
8421,2.0
17738,1.2
2845,0.2
16000,4.8
9334,3.2
5589,-9.8
19073,-2.7
5567,-7.0
21958,3.3
3960,1.7
1830,0.7
19834,-0.2
17687,2.0
24601,-3.0
15331,9.9
21332,4.5
27892,-2.2
14804,1.0
3983,3.0
25662,1.7
22983,-6.1
11532,-9.6
15461,5.3
28470,4.0
5427,-10.9
8725,-3.5
4373,-4.3
12530,6.3
8779,-5.1
15699,1.2
14304,-4.0
8773,-5.3
20963,0.9
26663,-7.6
8868,-3.2
6612,-14.2
16086,-0.4
21653,4.8
4305,-1.8
9977,-5.1
14758,3.8
27193,-3.2
280,9.7
14195,-2.3
23527,-3.2
23253,0.4
15420,8.6
19369,7.0
13300,8.6
16470,-0.7
5304,-18.3
522,9.27
4304,-1.8
1214,-9.6
21043,1.2
13313,8.1
25981,-7.8
3605,-3.7
26318,3.5
13734,-5.5
13136,0.0
14918,-4.8
5522,-6.8
7353,-16.0
7662,-1.3
13271,8.3
27857,-1.5
9880,-1.3
4247,-0.4
548,9.22
3113,-6.0
118,9.87
3604,-3.7
2894,0.0
20531,-3.8
17031,-6.5
282,9.7
1634,0.4
14072,5.5
17636,2.2
19391,6.6
1431,3.0
25736,-1.5
15382,10.1
22546,-6.5
20468,-4.6
11017,-0.5
10781,-5.6
27365,-7.0
23539,-3.2
10708,-7.0
13508,-2.8
21663,4.7
7212,-11.6
2799,0.2
8314,2.5
3749,-4.5
10757,-6.1
23269,1.0
13454,-1.0
27334,-6.5
12717,-2.3
18173,3.0
13362,5.5
18067,6.3
2017,-1.7
19342,7.0
1430,3.0
22113,7.1
24327,1.7
240,9.72
11212,1.9
26259,6.5
9069,4.0
19854,0.0
18381,-1.8
11385,-4.3
21991,4.7
5441,-9.3
19518,-0.5
16725,-1.5
12131,-6.3
7642,-0.8
25993,-7.6
3734,-4.8
16458,-0.7
23054,-8.1
5708,-13.2
1097,-8.6
6552,-12.9
17199,1.4
25685,0.2
21561,4.8
13369,4.7
8997,3.8
1905,1.0
4709,-11.9
401,9.5
24604,-2.3
3123,-6.1
13285,8.8
13074,-7.3
4385,-4.5
26852,4.8
18636,7.8
5258,-19.5
11714,-1.7
25361,3.3
11518,-9.3
4351,-3.3
1921,1.2
26792,1.0
14422,-3.3
15181,-4.6
25437,8.6
6225,-5.1
27975,-5.3
3118,-6.1
2316,-5.5
955,-4.6
27138,-1.7
3252,-2.2
12812,-4.3
2435,-8.3
26164,5.5
1242,-9.8
24949,4.0
16234,-4.0
26359,0.4
24469,-4.1
19388,6.6
18644,6.3
10335,0.5
19797,-0.4
24036,7.0
9535,2.9
25834,-3.3
6184,-5.0
3632,-4.3
27960,-4.6
3363,1.4
6095,-6.6
23090,-9.1
14107,0.9
27634,11.6
26467,-2.7
23753,-8.4
6009,-9.9
27520,3.5
10158,-8.3
5334,-15.0
9509,0.0
20661,5.5
6363,-6.3
7184,-11.4
26825,2.9
11058,1.7
4145,3.7
11655,-8.9
19497,0.4
25521,9.1
10331,0.7
17750,1.0
6328,-6.8
12666,1.4
13846,-1.0
27489,0.2
2314,-5.5
18926,-1.8
21237,1.9
16844,-4.1
14240,-3.0
13981,7.1
17409,3.3
12534,7.0
18024,8.5
11031,0.0
27073,3.8
14909,-4.6
14318,-4.6
13147,1.0
13092,-5.6
26863,5.7
6158,-5.0
15500,4.3
22073,7.5
11167,4.2
23853,-9.4
28170,4.8
562,9.22
7938,-10.9
11887,4.8
17363,5.3
6962,-5.3
2747,-3.3
3155,-5.5
21072,1.2
10803,-5.5
28502,2.9
24477,-3.3
25062,-1.3
6914,-3.2
630,9.87
19121,-3.7
11247,-0.7
9237,-4.8
14549,-1.3
6894,-3.0
10452,2.4
10430,2.4
1857,1.2
21036,1.0
25791,-2.3
9654,6.8
25281,-3.0
1226,-9.8
6583,-13.6
27779,2.4
3892,-6.0
19398,7.0
8637,-3.3
21299,3.3
5597,-10.3
22492,-6.3
15566,6.0
6215,-5.0
27519,3.3
12913,-6.1
20385,-5.0
13112,-2.7
8410,2.7
13852,0.4
21443,7.3
1707,2.0
3364,1.4
20349,-3.8
14921,-4.6
4282,-1.2
19857,0.0
17019,-6.0
2701,-5.3
24538,-5.6
9186,-1.3
8798,-6.3
17107,-4.1
28274,11.1
2002,-1.2
1436,3.2
16965,-5.5
26888,6.2
12736,-2.8
20048,4.3
9813,0.4
22413,-5.1
5064,-16.9
8707,-3.7
2931,-2.8
16641,5.5
23903,-5.0
13023,-7.3
8899,0.5
20518,-4.3
7499,-4.5
5602,-10.4
5092,-17.0
13610,-4.8
16017,3.7
2483,-9.6
20240,0.7
8973,2.9
21466,7.6
20537,-3.5
12536,6.8
26340,1.5
20763,9.8
5834,-12.6
2457,-8.9
9372,2.0
14687,8.5
13929,6.2
7116,-9.9
27970,-5.3
10961,-3.7
3336,1.0
17594,2.7
22259,0.5
8851,-6.8
24527,-5.0
7630,-0.7
25357,3.0
13115,-2.3
1517,4.3
16184,-2.8
7965,-11.2
25733,-2.0
17995,9.3
27356,-6.8
12209,-7.6
14429,-2.8
19156,-3.2
8581,-2.2
23168,-10.1
18341,0.7
14452,-2.2
16803,-3.5
14341,-5.0
4175,1.7
24930,4.5
22692,4.3
15120,-6.8
12031,-2.3
9901,-2.2
17884,8.3
26726,-8.4
19108,-3.5
1292,-7.8
17444,2.9
23900,-5.5
28041,-6.5
50,9.96
7654,-0.7
5883,-11.2
12784,-3.8
9340,2.5
19924,2.5
26188,7.0
15565,6.0
25500,10.3
2828,0.4
10720,-7.0
20767,9.5
10841,-5.3
28315,12.1
3777,-4.5
1543,2.7
27851,-1.8
16670,3.7
7187,-11.4
11668,-7.0
12247,-8.1
21617,4.7
4272,-0.8
570,9.24
14762,3.5
14763,3.5
1812,0.5
8891,-0.5
26251,6.8
2375,-6.0
5665,-12.7
21180,1.2
5192,-19.0
5933,-10.3
24605,-2.0
12900,-6.0
23153,-10.1
3559,-2.7
7661,-1.2
27530,4.8
15320,9.5
15602,5.7
18700,7.1
15475,4.2
18501,0.0
27236,-4.5
201,9.77
3547,-2.5
4833,-10.4
213,9.75
21959,3.3
8762,-5.1
16913,-5.0
24763,8.5
26185,6.3
4563,-13.2
1868,1.4
21751,5.2
6864,-3.2
12683,-0.4
13651,-5.0
18961,-3.5
22874,-2.8
6344,-6.8
15203,-1.7
27648,13.2
14894,-3.7
8682,-4.5
9640,6.2
22574,-5.5
8431,0.5
9530,2.4
14280,-3.7
17423,3.2
5806,-12.6
11521,-9.3
6672,-16.2
277,9.7
26149,5.3
5194,-19.0
11474,-8.4
28295,11.9
2949,-5.0
25076,-1.8
17340,6.2
546,9.22
22094,8.0
18319,1.2
12592,6.0
15211,-0.7
8479,-0.4
15715,1.4
8534,0.0
26053,-0.8
21930,2.9
117,9.87
5920,-10.6
2573,-12.4
21861,2.9
15801,4.8
22301,0.0
25670,1.0
6035,-8.8
3868,-4.5
9522,1.7
15716,1.4
5917,-10.6
11737,0.5
18119,4.2
9337,2.9
17657,2.2
3506,-2.0
7058,-7.9
259,9.68
2076,-1.2
25952,-7.1
19969,2.4
3121,-6.1
22108,7.8
22463,-5.3
9387,3.5
27170,-3.0
7456,-7.1
10098,-8.3
24086,8.5
6365,-6.3
20263,-1.3
7883,-9.4
7414,-13.1
11625,-10.6
23923,-1.7
23275,1.0
18597,6.3
7164,-10.4
11401,-6.1
4940,-14.0
6653,-15.4
11963,1.5
24862,8.6
7950,-10.1
6318,-6.8
14782,1.7
3075,-6.3
21851,3.0
20103,5.2
23696,-7.8
4008,4.3
7686,-2.5
1371,0.5
26986,9.9
1863,1.4
5486,-7.1
20649,5.7
761,3.3
9225,-4.1
14282,-3.7
27017,8.1
115,9.88
3264,-1.5
734,3.0
4818,-10.4
24303,2.2
20447,-4.6
12318,-9.3
5746,-12.9
25955,-7.1
10955,-4.0
1307,-6.5
5685,-12.9
16028,3.0
21662,4.7
641,9.98
7386,-16.4
26412,-1.7
19799,-0.4
13005,-7.0
21069,1.2
4295,-1.5
4219,0.5
6347,-7.0
8672,-4.0
7777,-5.5
18093,5.8
20186,1.5
464,9.47
8749,-4.5
1480,3.5
7005,-7.1
5812,-12.4
18189,3.3
26933,8.5
2038,-0.2
20526,-4.1
22977,-5.6
22842,2.9
12802,-4.1
4440,-6.6
13706,-5.0
9098,3.3
13426,0.4
25405,7.1
22538,-6.5
23369,4.0
16788,-3.3
18013,9.1
24947,4.0
11893,4.8
5902,-10.7
15587,5.7
27119,-0.5
5212,-19.3
4374,-4.3
5168,-18.3
20452,-4.8
21399,6.5
25551,8.6
8119,-12.7
15703,1.2
3561,-2.8
18917,-1.7
17747,0.9
26807,2.7
26513,-5.1
25951,-7.1
7563,-1.8
19950,1.7
13069,-7.6
25933,-6.8
23167,-10.1
25237,-1.0
14274,-3.8
20257,-0.5
24626,0.0
14152,-1.8
24687,4.5
12981,-7.3
21807,3.5
10237,-5.3
18419,-3.7
3331,0.7
34,9.98
18489,-0.5
1970,-0.4
27507,2.0
6605,-14.4
11685,-4.8
12219,-7.9
13150,1.2
25762,-2.0
23678,-7.4
20675,6.3
11408,-6.3
27917,-4.0
22338,-1.8
19110,-3.5
13213,6.6
24241,1.9
11686,-4.5
15515,5.5
12635,5.2
3566,-2.8
3300,0.2
25624,3.7
22893,-3.3
23645,-7.0
17304,6.6
3640,-4.6
14819,0.9
17882,8.3
5516,-6.0
1985,-1.0
11932,3.2
24561,-6.0
14333,-5.0
19002,-3.7
4021,5.2
22149,6.0
19380,6.5
3353,1.0
7241,-13.1
12386,-6.3
14882,-3.3
8734,-4.0
12473,2.4
14999,-6.0
5228,-19.3
15487,3.7
17528,3.0
12529,6.3
749,3.3
15622,5.2
7170,-10.9
20821,7.8
7804,-6.6
15543,6.3
19481,1.9
14248,-3.7
6314,-6.6
4948,-14.2
19265,5.8
5961,-10.3
8485,0.0
8591,-1.8
21703,5.0
9859,-2.0
21195,1.4
13033,-7.6
2903,-0.2
16298,-2.7
18045,7.1
19566,-0.4
21000,-0.4
19670,-0.7
14711,8.1
2495,-10.1
7570,-1.7
3548,-2.5
10837,-5.1
28062,-6.1
6323,-6.8
3,9.9
25125,-2.8
22151,5.7
16466,-0.7
19965,1.7
3489,-0.5
10733,-6.6
25875,-3.5
9146,0.0
25675,1.0
13094,-5.6
23083,-8.9
27349,-6.5
9816,0.4
24374,-0.2
18611,5.2
16045,2.4
7018,-7.6
28129,-0.5
7171,-11.1
7811,-7.1
6630,-14.0
17874,7.8
3845,-4.3
13906,5.5
3475,0.0
17659,2.4
24057,8.0
7006,-7.1
15760,2.7
4915,-13.6
26578,-6.3
14168,-1.0
20651,5.5
14689,8.6
6845,-3.7
25338,1.5
13544,-3.7
21739,5.2
11499,-8.9
26502,-4.0
18927,-1.8
9281,-6.0
2288,-3.7
25246,-0.8
12524,6.0
25009,0.2
22784,4.8
77,9.98
28529,2.5
13401,1.9
23628,-6.3
12420,-2.8
7914,-8.9
15428,8.3
16584,5.3
2202,-0.7
970,-6.0
10329,0.9
616,9.78
25966,-7.4
20708,7.8
11099,3.5
18324,0.9
26234,7.3
13195,5.3
14579,-0.4
20446,-4.5
19841,0.0
27741,5.2
9619,6.3
21022,0.5
20890,3.5
14326,-4.8
15193,-2.8
7953,-10.6
21682,4.3
17648,2.4
2471,-9.4
204,9.77
6048,-8.3
11394,-5.8
16065,1.7
17111,-4.0
2201,-0.5
7897,-9.6
2901,0.0
22155,5.8
5611,-11.4
1819,0.5
11729,0.0
18620,5.5
19191,-0.5
17938,9.3
110,9.88
21007,0.0
4185,1.4
6827,-3.5
13643,-5.3
16519,1.7
13045,-8.1
23866,-9.6
17380,5.0
16633,6.2
17620,2.5
2955,-5.0
19602,-1.7
18816,0.5
14678,8.1
7121,-9.9
14288,-4.3
20545,-3.5
6152,-5.1
13221,6.8
27197,-3.3
2225,-1.0
15980,6.5
21898,2.5
20261,-1.0
5555,-6.6
19273,5.7
11132,4.0
14170,-1.2
2654,-11.4
4663,-12.9
4793,-10.6
1785,0.7
18095,5.8
10027,-7.1
13432,0.4
446,9.47
11375,-5.5
22482,-6.0
8557,-0.4
17378,5.2
9851,-1.5
16923,-5.1
1261,-9.8
2860,0.2
26912,7.6
5012,-15.5
27806,0.2
580,9.34
15046,-6.6
16729,-1.7
1022,-7.6
15125,-6.6
5558,-6.5
18634,7.5
27931,-4.1
12351,-9.4
23532,-3.5
8545,-0.4
20932,2.0
22887,-3.2
6776,-4.0
26287,6.2
16627,6.0
7137,-10.6
849,-0.8
9932,-3.3
14540,-1.7
13759,-6.1
3282,-0.8
2996,-6.1
7039,-7.6
2010,-1.5
3260,-2.0
24004,5.0
1770,2.4
7120,-9.9
27400,-7.3
19137,-3.3
28383,10.1
26797,1.5
22531,-6.5
19165,-3.0
12431,-2.0
10650,-5.5
1521,4.0
3437,1.5
15648,3.2
20215,1.5
5454,-7.9
11759,1.9
3171,-5.1
28554,3.0
23062,-7.9
22804,4.7
18035,8.0
24729,6.8
18920,-1.7
18400,-2.8
8898,0.4
2992,-6.3
27421,-7.4
9178,-2.2
11206,2.0
7763,-4.1
3912,-3.8
27121,-0.5
19084,-2.8
26649,-7.1
9656,6.8
14969,-5.6
2595,-12.6
25548,8.6
25515,9.5
27820,-0.5
23234,-1.2
6250,-5.1
13116,-2.2
8555,-0.5
19119,-3.7
23441,4.2
3284,-0.8
6360,-6.3
20520,-4.1
26098,3.2
17192,0.5
23996,4.3
16545,4.0
2893,0.0
25416,8.0
16490,0.0
4065,5.3
22579,-5.8
10302,0.0
1992,-1.2
28507,2.5
14949,-3.7
4062,5.3
14349,-5.3
1669,2.0
14841,-2.0
7364,-16.4
24458,-4.1
10001,-6.1
6646,-14.9
5577,-8.4
26931,8.8
4097,6.0
10184,-8.1
17148,-2.7
17718,1.9
21027,0.7
14699,8.3
2647,-12.1
12944,-6.8
26762,-1.8
3942,0.7
14074,5.2
2793,-0.7
2452,-8.6
18935,-2.8
4281,-1.0
1618,0.4
27325,-6.5
25797,-2.7
20857,5.0
6735,-7.9
22205,2.2
21754,4.3
22915,-3.7
9690,6.6
17975,9.1
2308,-5.3
26735,-7.4
1616,0.7
12230,-7.9
28266,10.8
5880,-11.2
21916,2.5
8872,-2.3
19372,7.0
4117,5.5
4337,-3.2
4339,-3.2
27362,-6.8
20095,4.3
21503,7.1
25615,4.3
20019,3.8
23095,-9.1
21911,2.5
9462,-0.2
9085,3.5
26576,-6.3
15720,1.4
13829,-3.0
24414,-3.2
21254,2.0
19806,-0.4
1460,3.7
21200,1.4
8442,0.0
16338,-2.3
23109,-9.3
15987,6.0
15963,6.8
27789,1.9
4770,-10.4
12964,-6.8
16275,-2.8
25835,-3.5
24238,2.2
9072,3.8
5735,-12.9
704,3.0
23887,-8.1
22645,3.2
26482,-3.5
27935,-4.8
8088,-12.7
26124,4.0
7694,-2.8
5702,-13.2
14336,-4.8
9036,4.8
9338,2.7
12287,-8.8
12253,-8.1
24826,9.8
14702,7.6
11563,-9.4
25089,-2.0
8361,2.4
9966,-4.3
16334,-2.3
19679,-0.7
2988,-6.1
15274,5.2
10195,-8.4
7021,-7.9
19328,6.2
18746,5.2
12416,-2.8
20769,9.6
9295,-6.6
3492,-0.7
13416,0.5
16674,3.0
12009,-1.7
22227,1.4
5489,-6.8
537,9.24
21975,4.2
4660,-12.9
28348,11.6
12104,-5.0
24030,7.0
19024,-4.0
6573,-13.2
22493,-6.5
22504,-6.3
16928,-5.1
12775,-3.2
13623,-5.5
16235,-4.0
21276,2.5
7204,-11.7
10514,-1.3
540,9.21
11180,3.3
16097,-0.5
14365,-5.6
3687,-5.6
27881,-2.8
23019,-7.8
10552,-1.8
13913,5.8
5411,-10.7
5739,-12.7
27956,-4.3
8190,-4.5
631,9.87
23684,-7.3
16610,6.3
5727,-12.9
7832,-8.1
5261,-19.7
16395,-2.0
26998,9.6
22740,3.5
10863,-5.1
2948,-5.0
5160,-18.5
16360,-2.7
17432,2.9
20956,0.2
542,9.22
4453,-7.6
7625,-0.7
17551,2.9
10147,-7.6
11949,2.0
24629,0.5
12547,6.5
5870,-11.2
9712,6.3
25092,-2.3
26167,6.5
13725,-5.3
20762,9.8
26115,3.5
8188,-4.8
332,9.65
27472,-1.5
17817,5.7
21683,4.3
2898,-0.2
27725,6.5
20730,9.1
11730,0.2
6909,-3.3
21343,5.0
11541,-9.8
18213,3.2
24192,4.5
26860,5.5
10180,-8.6
11327,-4.8
26565,-6.3
4330,-2.8
22738,3.8
11239,-0.4
4356,-3.5
15146,-6.8
27118,-0.5
5892,-11.1
25778,-3.0
6083,-6.5
13554,-4.1
4240,0.0
4009,4.3
9882,-1.3
14892,-3.7
3597,-3.2
7466,-6.5
14435,-2.7
4928,-13.9
17668,2.0
8903,0.5
12383,-6.6
8806,-6.8
2318,-5.5
27447,-6.3
27220,-4.1
4760,-10.7
13798,-5.3
5476,-7.9
3745,-4.5
7935,-10.4
24444,-2.8
26405,-1.3
5618,-11.2
22633,1.9
17612,2.4
13680,-5.3
11012,-0.7
7361,-16.4
19276,5.8
14514,-1.8
23630,-6.6
11921,4.0
14603,2.7
7404,-14.7
8781,-5.3
352,9.52
8911,1.0
9632,6.5
13234,8.1
6636,-14.4
331,9.67
14677,8.0
13207,6.6
27416,-7.3
6902,-2.7
18361,-0.8
24815,9.8
10025,-6.8
14942,-2.8
24990,0.7
17413,3.3
4580,-13.6
724,3.0
27549,6.5
11440,-7.3
13361,5.7
18876,-0.7
8384,2.4
23811,-9.1
24619,-0.5
18772,3.7
6256,-5.3
17672,2.0
21903,2.5
23314,2.4
21886,2.5
15325,9.9
19286,6.2
7776,-5.5
15163,-6.6
1799,0.4
9031,4.2
24373,-0.2
16786,-3.5
23724,-8.1
25095,-2.5
15815,5.2
20398,-4.8
7403,-14.9
17227,3.2
26615,-7.4
15555,6.2
2284,-3.5
16790,-2.8
19164,-3.0
2313,-5.6
17068,-5.8
16697,-0.4
9047,4.8
2798,0.0
14855,-1.5
23787,-8.8
27769,3.8
16530,2.9
10964,-3.7
13766,-6.6
20224,0.5
8320,2.9
16620,5.8
20305,-2.5
24946,4.2
17547,2.7
24184,5.2
15727,1.5
4897,-12.7
9765,3.2
4514,-11.2
18401,-3.0
3177,-5.0
4447,-7.3
3585,-2.5
23725,-8.1
1458,4.3
16960,-5.5
16607,6.2
23921,-1.3
345,9.54
14884,-3.5
13704,-5.1
5069,-16.9
25692,0.2
3302,0.0
6931,-4.0
16906,-5.1
1189,-9.3
12564,6.3
12013,-2.0
12091,-5.0
18693,8.1
3236,-2.7
14853,-1.7
7457,-7.1
9959,-5.0
15259,4.7
14131,-0.8
8848,-7.8
9183,-1.8
13850,0.0
28057,-6.3
15476,3.8
1834,0.7
19003,-3.7
9964,-4.3
13934,5.8
15852,5.5
11313,-4.0
5381,-12.2
13879,4.3
13334,7.6
1375,0.4
27326,-6.5
13191,5.0
28098,-6.8
21562,4.8
13598,-5.1
18090,6.0
16367,-2.5
24170,6.2
8676,-4.3
23165,-10.3
21065,1.2
976,-6.3
10894,-5.1
16618,5.8
5413,-10.7
27035,6.2
23031,-8.1
2979,-5.8
4213,0.7
25987,-7.9
27721,7.5
20710,7.9
5093,-17.0
16347,-2.5
9133,0.9
5478,-7.3
10838,-5.1
17114,-3.8
20162,3.3
19459,4.8
14968,-5.6
16060,1.5
17375,5.2
11890,4.8
9110,2.7
13491,-2.3
9366,2.4
16092,0.0
6576,-13.2
10157,-8.3
12353,-9.6
28542,1.9
5398,-11.2
28219,8.5
13862,3.0
5966,-10.1
7225,-11.6
19179,-2.0
25795,-2.5
25612,4.5
13018,-6.8
19246,5.2
28325,12.8
16390,-2.2
4167,2.2
8309,2.5
22387,-4.0
20948,0.7
3484,-0.4
25496,9.8
22800,4.3
7571,-1.5
17359,5.3
10057,-7.6
721,3.2
1987,-1.0
136,9.87
5397,-11.1
20750,10.1
25758,-2.2
5349,-13.7
26436,-2.5
5809,-12.6
20501,-4.6
11619,-10.6
27952,-4.1
26520,-4.8
7335,-15.9
25501,10.3
24494,-3.5
903,-3.3
15136,-6.5
6257,-5.3
18770,3.8
1483,4.7
16308,-2.3
14296,-3.5
19508,-0.2
22066,7.1
4294,-1.5
19721,0.0
24216,3.7
15480,3.3
11698,-3.2
1433,3.0
21131,1.4
2609,-12.7
6819,-3.3
17544,2.7
22325,-1.3
23800,-9.1
2218,-0.8
1736,1.2
7501,-4.1
20323,-3.2
24065,8.1
5378,-13.1
5243,-19.5
6211,-5.0
20928,2.2
20529,-3.8
24817,9.8
20942,1.9
12006,-1.5
21890,2.5
23340,3.3
19436,6.8
8535,0.0
19585,-1.5
7632,-0.4
18672,5.7
17756,1.2
28272,11.4
23503,-2.7
20569,-3.3
17370,5.2
18715,5.8
26429,-2.7
28024,-6.1
5840,-12.2
3574,-2.7
22873,-2.8
1631,-0.4
11492,-8.8
17347,6.0
12984,-7.1
2982,-5.8
4577,-13.4
13991,7.1
3957,1.4
25564,8.8
16035,2.5
26837,5.0
18625,6.3
8677,-4.3
9843,-0.5
15574,5.8
19033,-3.8
26007,-7.6
24570,-5.8
3707,-5.5
24194,4.2
26620,-7.0
1443,3.8
22634,1.9
17709,2.5
17786,2.7
5137,-17.3
20123,4.7
22780,4.3
7415,-12.9
26319,3.5
1534,3.8
18428,-3.7
10146,-7.4
24724,6.3
10783,-5.6
17092,-4.3
11175,3.8
26104,3.3
2736,-3.8
3543,-2.5
26902,7.1
17974,9.1
8775,-5.1
14100,1.4
10173,-8.8
8389,2.4
12647,3.8
22713,4.2
22434,-5.5
6506,-11.9
5932,-10.3
20267,-1.3
12075,-4.1
16264,-4.5
6701,-14.5
18074,6.2
22611,0.4
42,10.0
24890,6.3
16450,-0.8
25228,-0.8
17043,-6.0
10442,2.2
14956,-4.8
22594,-3.5
10834,-5.3
3805,-6.1
20194,1.2
23116,-9.6
26658,-7.4
4246,-0.2
1486,4.8
5244,-19.5
7180,-11.2
1338,-3.2
27850,-1.7
4463,-8.3
3884,-5.5
6921,-3.3
7542,-1.7
26309,4.3
1520,4.2
14418,-3.3
3695,-5.6
2319,-5.5
21594,4.7
2586,-12.4
14186,-2.3
10883,-5.1
14203,-2.5
26384,-0.2
24857,9.0
24329,1.7
3011,-5.8
4480,-9.3
16243,-4.5
20764,9.5
27393,-7.1
23301,2.2
6652,-15.4
1388,0.7
7108,-9.3
2567,-11.9
8562,-0.5
18158,2.9
9077,4.0
13072,-7.3
17050,-6.5
19914,2.0
25130,-2.7
16031,2.9
3289,-0.7
4792,-10.4
2732,-4.0
6516,-12.1
20212,1.2
3009,-6.0
28126,-1.2
8459,-0.2
10775,-5.8
9079,4.0
12135,-6.3
5762,-13.4
1742,1.7
12268,-8.4
1373,0.0
7197,-11.6
11000,-1.0
12898,-6.0
351,9.52
12303,-8.9
5121,-17.7
11010,-0.5
13038,-7.9
12595,6.3
9670,6.6
22315,-0.5
7405,-14.5
9892,-1.8
1260,-9.6
23346,3.5
9468,-0.2
10012,-6.8
5436,-9.4
3887,-5.8
17181,-0.2
27501,1.5
28500,3.2
24869,8.5
3930,-1.3
27424,-7.4
2207,-0.7
7502,-4.1
12461,2.0
9013,4.0
12616,6.2
22352,-2.8
27525,4.3
19614,-0.7
20568,-3.3
3425,1.5
3052,-6.3
8935,1.9
5852,-11.6
19610,-1.3
26839,4.3
8702,-3.7
19931,2.7
13290,8.8
4048,6.0
17288,5.7
11284,-2.2
6566,-13.4
5939,-10.3
5675,-12.1
7652,-0.7
4586,-13.7
4510,-11.1
22112,7.3
8047,-11.4
8506,0.9
1177,-9.1
23035,-8.1
8900,0.9
24701,5.2
24848,9.5
2039,-0.2
20087,4.7
3050,-6.3
27837,-1.3
21987,4.7
3536,-2.7
1690,1.9
22333,-1.8
21978,4.5
7277,-13.6
25450,9.1
16441,-0.8
3803,-6.1
13137,0.2
10647,-5.3
25182,-2.0
16948,-5.6
26322,3.3
21517,6.5
9657,6.8
25052,-1.0
1026,-7.4
28497,3.0
20370,-4.8
23859,-9.6
9849,-1.2
26294,6.0
25575,7.6
13379,3.0
14615,4.0
6329,-6.8
13338,7.5
