,wind_deg,wind_velocity,air_temperature,r_humidity,surface_tmp,weather,dewpoint,uv
7551,289.0,1.3,-1.8,41.3,12.6,0,-13.251178752041561,0.0
11052,4.0,0.3,2.7,32.6,16.8,0,-12.155472304887981,0.0
18705,305.0,1.1,4.0,48.3,11.4,0,-5.956453423342495,0.0
1957,112.0,1.3,1.2,63.8,-1.2,0,-4.905895851706148,0.0
20431,0.0,0.0,-4.8,99.9,-1.9,4,-4.813264395250418,0.0
22227,287.0,0.7,0.0,62.0,2.0,0,-6.421694884657398,0.0
25435,50.0,1.7,9.0,20.7,24.8,0,-12.3884047821033,0.0
12614,0.0,0.0,4.7,52.8,10.8,0,-4.129957267738808,0.0
7286,213.0,0.3,-13.9,81.6,-10.3,0,-16.367194447398546,0.0
6819,72.0,1.3,-3.5,41.9,7.5,0,-14.618520744346773,0.0
25213,0.0,0.0,-2.3,99.9,1.7,4,-2.3135441365799325,0.0
4122,326.0,1.5,4.8,51.0,13.1,0,-4.498891541382388,0.0
27516,19.0,0.6,10.9,25.6,32.2,0,-8.090039495900081,0.0
15850,66.0,0.7,6.2,81.3,11.5,0,3.2317043929953506,0.0
13151,29.0,1.1,4.2,64.3,12.0,4,-1.948898971530771,0.0
9845,86.0,1.1,-1.2,53.9,0.9,0,-9.35893981718958,0.0
14262,0.0,0.0,-3.7,99.9,-1.7,4,-3.713387121819837,0.0
539,2.8,0.01,9.29,9.99,-4.0,4,-20.875794370160545,0.0
9544,13.0,1.4,5.2,60.3,8.4,4,-1.8738686022420112,0.0
17660,0.0,0.0,1.7,94.6,2.8,0,0.9257450846272324,0.0
11722,285.0,0.8,1.9,42.2,10.6,0,-9.622384022176426,0.0
8306,315.0,1.2,2.2,60.4,13.2,0,-4.684367845377158,0.0
12117,0.0,0.0,-6.3,99.9,-2.9,0,-6.3130979515531775,0.0
18735,51.0,0.2,2.0,55.8,8.0,0,-5.918329729929826,0.0
23624,17.0,0.1,-7.9,99.9,-3.0,0,-7.9129215698540225,0.0
25707,104.0,0.3,-3.2,82.6,0.4,0,-5.741438041425207,0.0
17418,63.0,0.3,2.9,75.0,6.0,4,-1.0986219997982511,0.0
4408,239.0,1.6,-5.3,44.1,-1.9,0,-15.639425518991336,0.0
21136,29.0,0.2,1.4,73.0,4.5,0,-2.915005953683484,0.0
16727,228.0,0.4,-3.0,99.9,0.8,4,-3.013465514776797,0.0
20965,21.0,0.2,1.4,70.2,5.1,4,-3.4406435689359736,0.0
13986,344.0,0.6,7.5,41.9,14.8,0,-4.636913065418205,0.0
1715,281.0,1.3,2.0,72.0,3.2,0,-2.5225556272665126,0.0
1521,280.0,0.9,4.7,55.9,14.9,0,-3.366829066041469,0.0
20831,40.0,0.2,3.2,63.1,10.2,0,-3.1533944580604767,0.0
7393,28.0,0.2,-16.5,99.2,-11.9,0,-16.59625390607124,0.0
10309,139.0,0.5,0.9,41.1,11.5,0,-10.863785588627591,0.0
18010,13.0,0.3,6.2,65.0,11.0,0,0.10193926156844772,0.0
9068,150.0,1.1,4.0,23.0,17.0,0,-15.313828996960252,0.0
4147,189.0,1.1,3.2,64.7,10.0,0,-2.816319525776409,0.0
9690,51.0,1.2,6.0,29.3,18.9,0,-10.599464123207012,0.0
26855,332.0,0.7,9.6,23.7,29.3,0,-10.184254861134187,0.0
19897,279.0,0.5,1.5,96.4,6.6,1,0.9889202431238641,0.0
74,2.8,0.06,10.0,5.84,12.8,0,-26.37725801584267,0.0
5911,55.0,0.6,-10.6,68.6,-6.2,0,-15.261222885357304,0.0
5124,355.0,0.2,-17.3,71.4,-11.9,0,-21.240205653099988,0.0
12035,316.0,0.2,-3.3,81.4,-0.6,0,-6.0315169557253245,0.0
22167,310.0,1.0,1.2,47.4,4.8,0,-8.777928877163811,0.0
12108,67.0,0.2,-6.1,99.9,-2.8,0,-6.1131200833317365,0.0
1959,334.0,1.0,1.0,64.7,-1.2,0,-4.9106196835739855,0.0
12906,0.0,0.0,-6.5,99.9,-3.4,4,-6.5130758384559835,0.0
12644,54.0,0.1,0.5,70.8,7.1,0,-4.192063979372058,0.0
27684,13.0,0.1,1.9,54.5,7.6,0,-6.320945436511142,0.0
3802,88.0,0.6,-6.1,99.9,-3.6,0,-6.1131200833317365,0.0
23531,9.0,0.3,-6.6,89.7,-0.8,0,-8.011034667213265,0.0
6772,99.0,1.6,-4.5,62.0,1.3,2,-10.689197685531818,0.0
17039,302.0,0.5,-4.3,99.9,-1.5,4,-4.313320109999687,0.0
27747,0.0,0.0,-1.7,76.9,4.1,0,-5.221593733570532,0.0
16272,93.0,0.5,-2.3,99.9,0.0,4,-2.3135441365799325,0.0
13894,42.0,0.9,6.2,50.8,14.1,0,-3.2550035989637047,0.0
19807,0.0,0.0,0.7,85.5,3.2,0,-1.454754988424214,0.0
18398,0.0,0.0,-4.0,99.9,-1.1,0,-4.013353594893261,0.0
11847,128.0,1.7,4.8,35.0,18.0,0,-9.400253572774288,0.0
6992,261.0,1.0,-6.6,40.3,-2.8,0,-17.901165836407284,0.0
18920,21.0,0.1,-3.8,90.6,0.1,0,-5.112593668247142,0.0
284,0.5,0.02,9.7,9.37,1.0,0,-21.296408243709735,0.0
21555,0.0,0.0,4.7,63.7,7.2,4,-1.6012019365493848,0.0
13799,0.0,0.0,-3.2,98.4,-1.2,4,-3.41653689046784,0.0
2581,0.0,0.0,-11.7,99.9,-8.0,0,-11.712507455096107,0.0
22497,167.0,0.6,-6.3,99.9,-3.2,0,-6.3130979515531775,0.0
28201,6.0,0.8,12.4,23.3,32.1,0,-8.027370141463534,0.0
16780,45.0,0.3,-4.1,99.9,-0.9,4,-4.113342428591737,0.0
23398,48.0,0.2,-2.7,59.1,6.7,0,-9.593129742592694,0.0
26256,301.0,0.3,0.4,38.4,7.9,0,-12.165988142357106,0.0
4356,94.0,1.6,-3.7,66.8,-0.6,0,-8.979805721426807,0.0
4446,285.0,0.8,-7.6,57.9,-3.6,0,-14.46951360224849,0.0
9558,86.0,1.6,6.0,42.5,11.3,0,-5.808769013659678,0.0
1846,291.0,0.7,0.5,99.9,1.1,4,0.486139087748028,0.0
6233,22.0,0.1,-5.1,97.0,0.0,0,-5.502146716432098,0.0
22625,256.0,1.2,4.8,18.1,19.3,0,-17.517080116280315,0.0
6095,99.0,1.1,-6.6,93.0,0.1,2,-7.543916863676642,0.0
26277,320.0,0.5,-0.2,42.9,6.1,0,-11.324125570879811,0.0
9326,286.0,0.2,1.7,99.9,1.8,0,1.6860022058688335,0.0
18918,30.0,0.2,-3.8,90.4,0.1,0,-5.141813830545411,0.0
23333,341.0,0.6,4.5,20.0,16.0,0,-16.575899220205432,0.0
25675,49.0,0.3,-3.0,81.3,1.3,0,-5.754485042114304,0.0
21639,299.0,0.5,5.2,56.2,6.3,4,-2.8267583309441813,0.0
6259,37.0,0.3,-5.5,97.5,-0.6,0,-5.833239143899112,0.0
19635,63.0,0.2,-1.0,89.3,2.7,0,-2.538834865961462,0.0
26247,357.0,0.2,0.9,36.0,8.6,0,-12.520242034606651,0.0
8386,291.0,1.1,2.4,61.6,6.3,0,-4.233654463557598,0.0
9765,62.0,1.1,1.4,31.5,6.8,0,-13.72588263600863,0.0
20677,117.0,2.9,9.5,31.8,26.9,0,-6.4877539404084335,0.0
11324,260.0,0.4,-4.3,57.4,-1.5,0,-11.469178989324119,0.0
21456,21.0,0.1,6.5,53.7,9.5,0,-2.22763616649749,0.0
4621,90.0,1.3,-13.4,54.5,-8.9,0,-20.641477173442805,0.0
56,19.1,0.06,9.9,5.17,11.4,0,-27.777839950999173,0.0
16033,0.0,0.0,-0.4,99.9,0.9,0,-0.4137586921876565,0.0
10867,2.0,0.3,-5.3,91.0,-2.3,0,-6.538691299856214,0.0
25444,41.0,2.0,8.6,24.8,21.8,0,-10.462208880091183,0.0
26504,35.0,0.2,-7.3,92.7,-2.5,0,-8.27995295107188,0.0
8400,300.0,0.9,2.7,65.5,5.5,0,-3.1271018885077,0.0
25261,261.0,0.3,3.7,81.3,8.8,4,0.7905864430337682,0.0
27242,0.0,0.0,-6.5,99.9,-1.9,0,-6.5130758384559835,0.0
18685,87.0,0.3,5.2,46.0,13.9,0,-5.496272870601838,0.0
18600,45.0,0.7,6.6,47.5,22.3,0,-3.7862932343848152,0.0
22664,77.0,3.1,3.8,17.2,23.0,0,-18.94537717945668,0.0
15509,252.0,0.7,6.2,50.5,7.2,0,-3.334529065242977,0.0
5787,15.0,0.3,-12.4,80.5,-7.4,0,-15.064312385827172,0.0
21544,271.0,0.3,5.0,59.9,7.4,4,-2.152888702566992,0.0
1017,150.0,0.6,-6.3,96.9,-2.8,0,-6.71156327793408,0.0
18908,49.0,0.3,-3.5,86.4,0.2,0,-5.44347153120144,0.0
25903,41.0,0.2,-7.8,99.9,-3.3,0,-7.812932558682637,0.0
1101,39.0,0.2,-8.1,99.9,-4.7,0,-8.11289960620783,0.0
27529,258.0,1.5,13.2,18.0,31.6,0,-10.65236653648834,0.0
5674,115.0,0.6,-12.1,69.1,-6.2,0,-16.614930175373534,0.0
4258,91.0,0.7,-0.7,66.6,2.7,0,-6.150767072983721,0.0
629,15.1,0.04,9.55,9.99,-1.5,4,-20.674251393964397,0.0
6072,21.0,0.5,-7.1,89.5,0.1,2,-8.533771197187937,0.0
5338,2.0,0.8,-14.5,51.5,-7.7,0,-22.319629885551446,0.0
1438,119.0,0.7,1.2,56.3,12.2,0,-6.551071744462543,0.0
25447,63.0,1.8,8.6,22.9,22.1,0,-11.465039704171307,0.0
19233,315.0,0.8,6.2,42.8,21.3,0,-5.534636884604518,0.0
11754,133.0,1.4,3.7,46.2,16.4,0,-6.813650579325541,0.0
14795,315.0,0.2,-0.4,65.9,3.4,0,-6.002875934703897,0.0
8824,0.0,0.4,-8.4,87.2,-6.7,0,-10.148392020298251,0.0
12202,86.0,0.6,-7.9,99.9,-4.7,4,-7.9129215698540225,0.0
2791,260.0,0.7,-2.2,45.4,12.5,0,-12.444410815317529,0.0
26241,60.0,0.2,1.2,32.2,9.3,0,-13.632022118479798,0.0
19324,45.0,0.7,6.6,42.4,18.7,0,-5.295472881358492,0.0
21633,308.0,0.3,5.2,56.1,6.4,4,-2.850761218564167,0.0
24769,33.0,0.4,8.1,36.5,17.4,0,-5.919805122313853,0.0
2144,71.0,2.0,-1.2,25.6,12.0,0,-18.48553744870048,0.0
24944,0.0,0.2,-1.2,84.2,4.1,0,-3.5269411589075257,0.0
8195,349.0,0.3,-3.7,64.9,1.2,0,-9.34850212144525,0.0
28103,304.0,0.7,8.3,34.5,20.6,0,-6.480468974125402,0.0
3089,33.0,0.2,-5.8,83.7,-2.5,0,-8.116510050736808,0.0
9916,44.0,0.4,-4.3,74.4,-1.9,0,-8.173340016707044,0.0
18280,76.0,0.4,0.5,91.4,2.3,0,-0.7395469316354191,0.0
2698,75.0,0.8,-8.4,90.0,-4.5,0,-9.74726031541088,0.0
22280,310.0,0.3,-2.8,78.3,0.3,0,-6.053346650168599,0.0
17853,99.0,1.7,9.3,51.0,18.0,0,-0.3329656769192708,0.0
9723,81.0,1.6,4.3,23.0,12.8,0,-15.058914092226047,0.0
6023,31.0,0.3,-9.3,93.9,-3.4,4,-10.100520852493737,0.0
15599,72.0,0.2,1.4,99.9,3.9,1,1.3860364893879027,0.0
26650,60.0,0.2,-3.5,78.5,-1.7,0,-6.701268684275881,0.0
24374,242.0,0.6,-3.3,88.6,-0.6,0,-4.914114032637012,0.0
14630,211.0,0.6,7.3,39.6,21.2,4,-5.564093029694661,0.0
298,0.0,0.02,9.68,9.28,0.8,0,-21.422596975716306,0.0
2469,317.0,0.1,-8.3,71.8,-4.8,0,-12.488228145740786,0.0
4357,134.0,1.5,-3.7,67.2,-0.6,0,-8.903377531225038,0.0
22411,56.0,0.3,-6.0,99.9,-2.6,0,-6.0131311562265255,0.0
22526,83.0,0.2,-2.3,99.9,-1.6,0,-2.3135441365799325,0.0
2628,0.0,0.0,-12.6,99.9,-8.5,0,-12.612410363065193,0.0
2596,84.0,0.3,-12.1,99.9,-8.2,0,-12.11246425637877,0.0
21371,63.0,0.5,7.1,49.5,12.3,0,-2.772177355551208,0.0
2622,21.0,0.3,-12.6,99.9,-8.5,0,-12.612410363065193,0.0
12658,0.0,0.0,-0.5,77.4,5.7,0,-3.969936301952712,0.0
13789,29.0,0.3,-3.7,99.9,-1.5,4,-3.713387121819837,0.0
13187,85.0,1.1,6.6,43.2,19.0,4,-5.0484162732904085,0.0
18574,325.0,0.8,7.8,46.4,26.4,0,-3.000032802019452,0.0
12627,0.0,0.0,2.5,61.6,9.0,0,-4.138986262759307,0.0
5891,13.0,0.2,-11.1,73.7,-6.5,0,-14.8726173369376,0.0
19074,0.0,0.0,-3.5,92.3,-0.4,0,-4.569180646894023,0.0
24989,0.0,0.0,-2.3,92.6,2.4,0,-3.3363460795879893,0.0
27669,305.0,0.7,3.3,48.6,8.6,0,-6.520369783952179,0.0
16388,332.0,0.4,-0.8,99.9,4.6,4,-0.8137133824763078,0.0
25452,74.0,1.8,8.8,22.6,22.2,0,-11.460985244928295,0.0
19866,284.0,1.1,2.4,84.1,7.0,0,-0.012763886469837823,0.0
24596,318.0,1.0,5.3,47.1,19.4,0,-5.092562863518053,0.0
12931,0.0,0.0,-6.5,99.9,-3.9,4,-6.5130758384559835,0.0
6190,0.0,0.0,-5.0,93.9,1.2,4,-5.8301828194500365,0.0
7669,35.0,0.8,-1.7,41.6,5.0,0,-13.071065124674584,0.0
11556,0.0,0.0,-10.3,99.9,-6.4,0,-10.312659239071847,0.0
12276,0.0,0.0,-8.9,99.9,-5.6,4,-8.912811938436962,0.0
3307,14.0,0.8,0.0,50.8,8.1,0,-8.999089996032758,0.0
6533,0.0,0.0,-12.6,99.9,-7.8,4,-12.612410363065193,0.0
7968,1.0,0.3,-11.4,99.9,-7.5,0,-11.412539903172885,0.0
19425,39.0,0.1,1.4,59.6,9.1,0,-5.6158707112097845,0.0
25891,0.0,0.0,-7.6,99.9,-3.3,0,-7.6129545503509055,0.0
22702,45.0,1.6,3.8,18.8,24.1,0,-17.897027369835804,0.0
21976,276.0,1.5,6.8,55.2,23.6,0,-1.573613282827529,0.0
6491,0.0,0.0,-9.9,99.9,-6.4,4,-9.91270277405484,0.0
2483,340.0,0.2,-8.8,79.7,-5.1,0,-11.67257100848322,0.0
16799,0.0,0.0,-4.3,99.9,-1.2,4,-4.313320109999687,0.0
12850,54.0,0.3,-5.6,99.9,-2.5,4,-5.613175494509079,0.0
17362,44.0,0.4,3.2,77.8,7.4,4,-0.3048730785366305,0.0
13122,30.0,0.6,1.2,79.9,5.9,4,-1.887311641213284,0.0
20913,56.0,0.5,-0.4,78.5,5.1,0,-3.6840674599807763,0.0
19617,0.0,0.0,-0.7,86.8,3.0,0,-2.62662178877618,0.0
15956,68.0,0.2,3.3,84.0,4.1,0,0.8530694620365441,0.0
13826,22.0,0.3,0.7,76.6,3.8,4,-2.9440852369316106,0.0
24237,285.0,0.9,1.7,64.3,6.1,0,-4.326731280425989,0.0
10613,0.0,0.0,-5.3,83.2,-1.7,0,-7.7037751145609334,0.0
16720,0.0,0.0,-3.2,99.9,1.2,4,-3.2134430934374394,0.0
12330,359.0,0.1,-9.4,99.9,-5.8,4,-9.412757297866511,0.0
17448,71.0,0.3,3.0,75.1,5.6,4,-0.983611684623013,0.0
2084,60.0,2.5,-1.0,36.9,3.2,0,-13.915306579689956,0.0
11506,24.0,0.1,-9.6,99.9,-5.5,0,-9.612735474330787,0.0
19024,31.0,0.1,-2.8,84.8,0.0,0,-5.0024627654085085,0.0
27548,303.0,0.9,13.1,21.7,28.0,0,-8.353833937248847,0.0
18695,322.0,0.3,4.7,49.0,12.8,0,-5.121690207136214,0.0
25133,346.0,0.2,-0.8,94.0,2.5,4,-1.6451865049453425,0.0
21025,87.0,0.5,1.4,71.5,4.8,0,-3.1943254008062096,0.0
18068,0.0,0.0,3.3,79.9,7.5,0,0.15972869966010056,0.0
19443,56.0,0.2,-0.2,69.4,7.0,0,-5.129758790224808,0.0
1179,0.0,0.0,-7.8,99.9,-4.4,4,-7.812932558682637,0.0
28329,40.0,0.2,5.7,68.2,12.6,0,0.2889350434758532,0.0
25413,122.0,3.1,9.5,20.8,27.2,0,-11.909585625579481,0.0
23019,313.0,0.2,-9.3,98.5,-5.3,0,-9.492729240952613,0.0
7279,227.0,0.7,-12.4,74.1,-10.1,0,-16.06567838389934,0.0
7997,355.0,0.1,-12.2,99.9,-7.7,0,-12.212453468375333,0.0
27280,0.0,0.0,-7.1,99.9,-2.6,0,-7.113009611252607,0.0
4488,347.0,0.9,-10.1,78.7,-4.9,0,-13.097038540756818,0.0
9230,0.0,0.0,-5.3,73.9,-2.6,0,-9.227375842079843,0.0
10659,357.0,0.2,-7.0,93.3,-2.8,0,-7.899143409391043,0.0
6028,25.0,0.4,-8.9,94.2,-3.1,2,-9.66268081381031,0.0
8874,304.0,0.3,-2.2,66.0,-2.4,0,-7.701412171365013,0.0
14762,298.0,0.2,0.9,61.6,5.6,0,-5.653927548158468,0.0
5986,86.0,0.9,-10.4,90.7,-4.8,2,-11.627582774974965,0.0
16586,0.0,0.0,5.2,72.3,12.0,0,0.6173590456688066,0.0
20280,0.0,0.1,-4.3,99.3,-0.8,0,-4.3934904551047245,0.0
4497,337.0,0.9,-10.4,75.7,-5.7,0,-13.867197347025009,0.0
12351,92.0,0.2,-7.1,99.9,-4.3,4,-7.113009611252607,0.0
16775,79.0,0.5,-4.0,99.9,-0.6,4,-4.013353594893261,0.0
19238,316.0,0.8,6.5,44.2,23.2,0,-4.836373187729335,0.0
14019,7.0,0.5,8.0,40.3,12.6,0,-4.701969632187684,0.0
4035,323.0,0.8,6.0,55.1,17.3,0,-2.3455242881071183,0.0
976,59.0,0.2,-4.6,84.0,-1.2,0,-6.893282795895635,0.0
14564,347.0,0.3,0.9,99.9,9.3,4,0.8860935351800333,0.0
26460,0.0,0.0,-6.3,88.8,-1.5,0,-7.844983506723193,0.0
7691,97.0,1.7,-2.7,52.5,1.9,0,-11.090983419210449,0.0
20264,76.0,0.3,-3.8,97.2,-0.3,0,-4.179099492863952,0.0
138,34.3,0.03,9.9,6.03,7.6,0,-26.09915157236288,0.0
9164,265.0,0.8,-1.2,45.9,2.1,0,-11.390590255945735,0.0
14504,49.0,0.4,-1.5,99.9,1.3,4,-1.5136342702888912,0.0
18686,11.0,0.2,5.2,48.2,13.6,0,-4.878881316128651,0.0
24089,47.0,0.3,4.5,43.4,12.2,0,-6.897670061867848,0.0
13579,95.0,0.2,-5.0,99.9,-1.9,4,-5.013242142043061,0.0
20768,17.0,0.3,7.5,40.7,16.5,0,-5.022079423330263,0.0
9682,33.0,1.3,6.3,26.3,20.0,0,-11.696534845150346,0.0
10830,0.0,0.0,-5.0,85.2,-2.5,0,-7.10132603238595,0.0
25970,102.0,1.3,1.2,51.2,7.4,0,-7.785128824014679,0.0
1403,91.0,0.7,0.0,66.8,7.7,0,-5.442400294129387,0.0
27579,321.0,0.5,10.6,19.4,18.6,0,-11.86167270597976,0.0
12817,0.0,0.0,-5.1,99.9,-1.7,4,-5.113231022444888,0.0
26063,0.0,0.9,6.0,36.3,26.0,0,-7.8638396966016195,0.0
437,0.0,0.0,9.5,9.99,-1.7,4,-20.71300580523527,0.0
4604,71.0,1.6,-14.2,57.5,-9.1,0,-20.77524008049839,0.0
546,8.9,0.1,9.27,9.99,-4.1,4,-20.89129973138279,0.0
17893,78.0,1.1,9.3,49.5,18.2,0,-0.7430542352672599,0.0
25850,0.0,0.0,-7.1,99.8,-2.9,0,-7.126030815386013,0.0
21204,27.0,0.2,2.2,69.6,5.2,4,-2.78784746099714,0.0
6843,68.0,1.9,-3.7,39.7,8.7,0,-15.454854857807545,0.0
5532,342.0,0.9,-6.3,31.6,7.2,0,-20.479268009957305,0.0
12466,248.0,0.7,4.0,60.8,14.8,0,-2.895439832921676,0.0
24502,0.0,0.0,-2.3,94.9,-0.4,0,-3.006593854161822,0.0
17756,107.0,1.5,5.7,72.4,7.7,0,1.118302312094382,0.0
24690,92.0,0.5,9.9,29.6,28.0,0,-7.072997890561362,0.0
5479,326.0,1.1,-7.1,35.2,11.9,0,-19.93900997078281,0.0
18424,195.0,0.7,-1.0,99.9,0.6,4,-1.0136907556425692,0.0
25965,318.0,0.4,0.4,61.1,6.1,0,-6.234264391323952,0.0
20226,72.0,0.3,-1.7,83.4,1.2,0,-4.144717107308315,0.0
21184,10.0,0.3,1.9,74.0,4.8,4,-2.2483813821502854,0.0
7659,210.0,1.1,-1.0,38.4,6.4,0,-13.425605517732766,0.0
19152,64.0,0.9,1.9,59.2,6.8,0,-5.233171355054782,0.0
17496,0.0,0.0,2.9,78.9,4.9,0,-0.4034769199814144,0.0
16069,212.0,0.4,-0.5,99.9,0.0,4,-0.5137473577543362,0.0
24482,1.0,0.2,-5.1,99.9,-1.7,0,-5.113231022444888,0.0
19646,0.0,0.2,-0.8,89.1,2.9,0,-2.371710392563553,0.0
5621,0.0,0.0,-11.4,67.4,-4.0,0,-16.241773409663214,0.0
17927,28.0,0.7,9.0,54.3,17.0,0,0.25332148916924424,0.0
1182,0.0,0.0,-7.8,99.9,-4.7,4,-7.812932558682637,0.0
24041,113.0,0.9,7.5,33.9,19.1,0,-7.417056049841492,0.0
28261,286.0,0.8,10.9,46.4,22.7,0,-0.16265734724085176,0.0
13729,0.0,0.0,-5.8,99.9,-3.6,4,-5.813153316027124,0.0
9699,63.0,1.8,5.3,29.2,17.7,0,-11.252315838988128,0.0
7171,337.0,0.2,-11.2,62.6,-8.1,0,-16.935816907836514,0.0
18782,18.0,0.5,0.5,70.1,4.5,0,-4.3244028034023865,0.0
644,33.1,0.01,9.75,9.99,1.0,4,-20.519252094324496,0.0
19963,273.0,1.2,4.0,58.2,12.4,0,-3.4827542175170354,0.0
2050,86.0,2.8,-1.7,53.5,-1.3,0,-9.920415662182023,0.0
16953,0.0,0.0,-6.0,99.9,-3.5,4,-6.0131311562265255,0.0
26720,309.0,0.4,2.7,35.4,15.5,0,-11.124795636708534,0.0
6507,1.0,0.2,-11.7,99.9,-6.9,4,-11.712507455096107,0.0
18187,0.0,0.0,2.7,83.9,5.6,0,0.2484413343971454,0.0
4719,42.0,1.7,-12.4,26.6,5.0,0,-27.76017834317463,0.0
3013,12.0,0.3,-6.1,80.0,-0.9,0,-8.990670330389953,0.0
10180,0.0,0.0,-8.3,99.9,-5.3,0,-8.312877661243027,0.0
5245,62.0,0.3,-19.7,95.0,-13.1,0,-20.29609821893248,0.0
6572,0.0,0.3,-13.2,99.9,-8.8,4,-13.212345845210832,0.0
20401,13.0,0.4,-4.6,99.9,-1.9,4,-4.61328666713912,0.0
11312,336.0,0.2,-4.0,57.9,-0.9,0,-11.077968517578011,0.0
19541,0.0,0.0,-1.7,89.9,3.5,0,-3.139985566271128,0.0
11188,307.0,0.9,1.4,35.8,9.0,0,-12.143179381121685,0.0
16580,2.0,0.2,5.5,70.3,12.4,0,0.5170479083236976,0.0
8198,276.0,0.5,-3.0,63.5,2.4,0,-8.960651154847898,0.0
4792,19.0,1.3,-10.7,27.8,9.6,0,-25.79431638046237,0.0
6971,34.0,1.1,-6.0,41.0,-0.9,0,-17.152120393883678,0.0
19374,336.0,1.1,7.1,43.5,16.5,0,-4.50206790030671,0.0
11344,0.0,0.0,-5.5,69.3,-2.2,0,-10.237338361365284,0.0
1813,309.0,1.3,0.9,94.3,1.8,2,0.08692342664007198,0.0
5457,27.0,0.7,-7.8,31.4,11.0,0,-21.878099824447585,0.0
12101,0.0,0.0,-6.3,99.8,-2.8,0,-6.32620756980647,0.0
23015,0.0,0.0,-9.6,98.2,-5.1,0,-9.830994985713392,0.0
1944,10.0,0.6,1.0,69.6,-0.8,0,-3.9396612717009054,0.0
20002,325.0,1.0,4.8,54.8,15.0,0,-3.5398268101297905,0.0
6438,0.0,0.0,-7.8,99.9,-4.3,4,-7.812932558682637,0.0
5930,324.0,0.6,-10.3,64.8,-5.8,0,-15.66347538703022,0.0
7833,0.0,0.0,-8.3,91.3,-4.7,0,-9.465778616475331,0.0
24938,0.0,0.0,-1.3,85.2,4.4,0,-3.466838682365183,0.0
10064,0.0,0.0,-8.1,99.9,-4.8,0,-8.11289960620783,0.0
1145,19.0,0.2,-8.8,99.9,-5.2,4,-8.812822880562099,0.0
6800,76.0,1.4,-3.5,46.4,5.3,0,-13.368321219350664,0.0
6841,174.0,0.9,-3.8,40.9,8.7,0,-15.184685284610165,0.0
24537,297.0,0.6,1.2,73.7,6.4,0,-2.9796099938401377,0.0
5534,326.0,1.0,-6.1,35.3,6.7,0,-19.011797155123602,0.0
4054,349.0,0.4,5.8,56.8,17.5,0,-2.121067595147393,0.0
16337,0.0,0.4,-2.0,99.9,1.6,4,-2.013577901693343,0.0
9117,21.0,0.3,2.0,29.3,7.4,0,-14.087896630725696,0.0
21966,258.0,0.8,7.0,53.4,22.5,0,-1.8381804718579533,0.0
12064,306.0,0.2,-5.1,91.8,-1.7,0,-6.226161515496028,0.0
20059,318.0,1.5,4.5,56.7,12.4,0,-3.3634978601667886,0.0
17796,0.0,0.0,7.3,60.7,11.4,0,0.19905480390933208,0.0
8926,101.0,0.5,1.9,32.9,8.1,0,-12.748410542026136,0.0
26613,0.0,0.0,-8.8,99.9,-3.9,0,-8.812822880562099,0.0
18182,0.0,0.0,2.7,84.3,5.7,0,0.3142198564446109,0.0
10963,346.0,0.5,-1.8,66.2,2.6,0,-7.280206755916718,0.0
21668,342.0,0.7,4.5,62.3,5.8,4,-2.0929190748866047,0.0
25391,92.0,1.4,9.8,25.6,28.0,0,-9.032024380083357,0.0
25333,305.0,0.7,8.6,50.8,24.0,4,-1.0343938388202822,0.0
12453,331.0,1.1,3.3,64.2,13.1,0,-2.825761849233285,0.0
3843,0.0,0.0,-4.1,97.3,-2.3,0,-4.464479346035327,0.0
2410,264.0,0.9,-6.0,53.6,-2.9,0,-13.912103929777816,0.0
323,0.6,0.02,9.72,9.39,0.7,0,-21.256514220987736,0.0
5744,0.0,0.3,-12.9,82.2,-7.4,0,-15.299924064160145,0.0
5185,0.0,0.0,-18.8,87.9,-12.5,0,-20.304791122582017,0.0
11763,65.0,1.8,3.8,47.7,17.6,0,-6.304428848504872,0.0
10258,54.0,0.8,-0.7,55.2,4.2,0,-8.586506439296356,0.0
19719,358.0,0.2,-0.2,88.0,2.8,0,-1.948265276350137,0.0
17058,78.0,0.9,-3.5,99.9,-0.2,4,-3.5134094964558824,0.0
12261,0.0,0.0,-8.9,99.9,-5.3,4,-8.912811938436962,0.0
4186,279.0,1.0,1.2,75.4,6.3,0,-2.672227257001372,0.0
11675,176.0,0.5,-2.5,75.5,1.9,0,-6.239374752567178,0.0
13608,0.0,0.0,-5.6,99.9,-2.5,4,-5.613175494509079,0.0
2070,59.0,1.7,-0.7,43.9,1.7,0,-11.491188251894874,0.0
1103,0.0,0.0,-8.1,99.9,-4.5,0,-8.11289960620783,0.0
14001,87.0,0.6,7.5,39.3,14.0,0,-5.4844102796349645,0.0
25479,6.0,0.7,7.1,29.6,16.1,0,-9.511750929631782,0.0
23532,63.0,0.2,-6.6,89.3,-0.8,0,-8.068690460652196,0.0
10136,54.0,0.3,-8.6,99.9,-5.5,0,-8.612844778823426,0.0
15964,0.0,0.0,2.9,85.4,3.7,0,0.6901192916316333,0.0
15264,84.0,1.6,7.1,38.4,17.6,0,-6.148151209492288,0.0
8464,285.0,0.8,-0.7,99.9,1.1,0,-0.7137247028986613,0.0
27947,38.0,0.2,-6.5,99.9,-1.7,4,-6.5130758384559835,0.0
13939,21.0,0.4,6.5,50.0,15.0,0,-3.190836976895275,0.0
25062,0.0,0.0,-3.7,99.9,1.2,0,-3.713387121819837,0.0
